Cruise,Station,Cast,pressure_db,depth_m,temperature_degC,practical_salinity_psu,absolute_salinity_psu,potential_temp_degC,conservative_temp_degC,in_situ_density_kgpm3,potential_density_kgpm3,oxygen_V,beam_attenuation_pm,beam_transmission_percent,fluorescence_mgpm3,latitude,longitude
RC0078,S6,C2,51.439,51,9.039,29.2223,29.36243295969168,9.033894466126501,9.123377505411018,1022.7228386581088,1022.4875641072806,2.003,0.1114,97.2538,0.0612,48.2432,-122.55294
RC0078,S6,C2,52.447,52,9.0204,29.2238,29.363960041180587,9.015201455500977,9.104519258368256,1022.73138296296,1022.4914833512755,1.9748000000000001,0.2019,95.0833,0.0704,48.2432,-122.55294
RC0078,S6,C2,53.457,53,9.0118,29.2239,29.364080448690384,9.006504519349727,9.095755153070522,1022.7373628624395,1022.492840392904,1.9489,0.3547,91.5167,0.0696,48.2432,-122.55294
RC0078,S6,C2,54.465,54,8.9941,29.2246,29.36480369534808,8.988711666052476,9.077816897817456,1022.7451476159331,1022.4959996045839,1.9338,0.4245,89.9317,0.065,48.2432,-122.55294
RC0078,S6,C2,55.473,55,8.9823,29.2281,29.368340377737333,8.976816315354908,9.065775434012213,1022.7542340224408,1022.5004688223266,1.9222,0.4565,89.2148,0.0742,48.2432,-122.55294
RC0078,S6,C2,56.484,56,8.9775,29.2303,29.370570885634617,8.971917895751568,9.060804640979521,1022.7612868543144,1022.5028991500063,1.9116,0.4873,88.5295,0.0578,48.2432,-122.55294
RC0078,S6,C2,57.49,57,8.9753,29.2335,29.373806093620665,8.969618787655365,9.058436613441927,1022.7687095838836,1022.5057261472188,1.9048,0.5086,88.0599,0.0604,48.24318,-122.55294
RC0078,S6,C2,58.5,58,8.9624,29.2428,29.38317066973559,8.956623563386676,9.045193800046176,1022.7824766884199,1022.5148673877817,1.9016,0.4908,88.454,0.0674,48.24318,-122.55294
RC0078,S6,C2,59.509,59,8.9535,29.245,29.385401152677826,8.947627413350949,9.036094688673986,1022.7901259184335,1022.517897108008,1.8997,0.4732,88.8431,0.0582,48.24318,-122.55294
RC0078,S6,C2,60.516,60,8.9458,29.2454,29.385822956352904,8.939831187878395,9.028233524938194,1022.7961884220217,1022.5193497739724,1.896,0.4627,89.0755,0.0695,48.24318,-122.55294
RC0078,S6,C2,61.526,61,8.9349,29.2458,29.386244819808038,8.928836286199246,9.017149700788659,1022.8027367520496,1022.5212696339454,1.891,0.4678,88.963,0.0582,48.24318,-122.55294
RC0078,S6,C2,62.534,62,8.9198,29.2465,29.38696808518811,8.913643731141576,9.001831941332508,1022.8101278768377,1022.5240349337946,1.8858,0.487,88.5367,0.0581,48.24318,-122.55294
RC0078,S6,C2,63.545,63,8.911,29.2474,29.38789237147694,8.904747996876043,8.992855052897688,1022.8167578456084,1022.5260343792809,1.8767,0.5126,87.9724,0.0581,48.24318,-122.55294
RC0078,S6,C2,64.553,64,8.89,29.2487,29.389218519610683,8.883658706146484,8.971586824845655,1022.825481461993,1022.5301223899619,1.8678,0.557,87.0014,0.0587,48.24317,-122.55294
RC0078,S6,C2,65.562,65,8.8745,29.2529,29.39345862361205,8.868066556627962,8.955810648889933,1022.8356525693054,1022.5356625673942,1.8579,0.6149,85.7541,0.0726,48.24316,-122.55294
RC0078,S6,C2,66.572,66,8.8398,29.2579,29.398502599440345,8.833284292217058,8.920688230800947,1022.8492679507767,1022.5446119590054,1.8467,0.6878,84.2045,0.0678,48.24316,-122.55294
RC0078,S6,C2,67.579,67,8.8256,29.2627,29.403345561555184,8.81899217952074,8.906212784021976,1022.859699767635,1022.5504228037005,1.8311,0.8654,80.5592,0.0609,48.24316,-122.55294
RC0078,S6,C2,68.587,68,8.825,29.2629,29.403566437807605,8.818293457246988,8.905505655933595,1022.8645632873956,1022.5506798546253,1.8131,1.0116,77.6565,0.076,48.24316,-122.55294
RC0078,S6,C2,69.597,69,8.8248,29.2631,29.403787352008933,8.817994319168925,8.905201097900685,1022.8693772385936,1022.5508789344049,1.8034,1.0718,76.4951,0.0726,48.24315,-122.55294
RC0078,S6,C2,70.61,70,8.8247,29.2636,29.40430976826591,8.817794788235929,8.90499211408289,1022.8744235375742,1022.5512970895692,1.7994,1.0994,75.9693,0.0795,48.24314,-122.55294
RC0078,S6,C2,71.61,71,8.825,29.2635,29.404229044775622,8.817996366809362,8.90519679104275,1022.8788847708353,1022.5511900048517,1.7975,1.1211,75.5574,0.0766,48.24314,-122.55294
RC0078,S6,C2,72.623,72,8.825,29.2636,29.40434953993766,8.817896795611624,8.905094883524841,1022.8836050555325,1022.5512822914986,1.7966,1.1475,75.06,0.0877,48.24314,-122.55294
RC0078,S6,C2,73.629,73,8.8247,29.2644,29.405173264209207,8.81749798942619,8.904680358852968,1022.8888816659745,1022.5519628811583,1.7955,1.1484,75.0433,0.0874,48.24314,-122.55294
RC0078,S6,C2,74.642,74,8.823,29.2658,29.40660001087222,8.815699220110679,8.902845863385458,1022.8948624000394,1022.553313599144,1.7947,1.1564,74.894,0.0758,48.24312,-122.55294
RC0078,S6,C2,75.651,75,8.8212,29.2665,29.407323315835818,8.813800992559024,8.900922317516041,1022.9002949294912,1022.5541338179941,1.7937,1.1741,74.5633,0.076,48.24312,-122.55294
RC0078,S6,C2,76.657,76,8.8137,29.2678,29.40865465362587,8.806206368672802,8.893250309227483,1022.907016612847,1022.5562469380202,1.7926,1.2011,74.0625,0.0792,48.24312,-122.55292
RC0078,S6,C2,77.668,77,8.8122,29.2679,29.408783117083413,8.804607904873748,8.891638323611064,1022.9119474938813,1022.5565564673341,1.7899,1.2285,73.5569,0.0733,48.2431,-122.55292
RC0078,S6,C2,78.677,78,8.8117,29.2681,29.40901201043088,8.804009028656724,8.891031796260947,1022.9168002357261,1022.5567989529086,1.7865,1.231,73.5099,0.0872,48.2431,-122.55292
RC0078,S6,C2,79.685,79,8.8086,29.2699,29.41084858124437,8.800811644353956,8.887781925410716,1022.9232742802303,1022.5586635125,1.7848,1.2358,73.421,0.0874,48.2431,-122.55292
RC0078,S6,C2,80.695,80,8.8113,29.2736,29.4145943603888,8.803410249412124,8.89034106816352,1022.9303843119785,1022.5611672291152,1.7834,1.2551,73.0693,0.0764,48.24309,-122.55292
RC0078,S6,C2,81.702,81,8.8137,29.2745,29.415526574903964,8.805709624476972,8.892643269210025,1022.9353463892743,1022.5615345485976,1.7824,1.2962,72.3221,0.0874,48.24308,-122.55292
RC0078,S6,C2,82.714,82,8.814,29.2748,29.41585603995274,8.805909869273112,8.892840233949475,1022.9401727800224,1022.5617390555468,1.7842,1.3088,72.0947,0.0796,48.24308,-122.5529
RC0078,S6,C2,83.699,83,8.8184,29.2758,29.416888131805177,8.810210016846868,8.897156521632265,1022.9448175965688,1022.5618940285051,1.7852,1.3069,72.1288,0.082,48.24308,-122.5529
RC0078,S7,C1,10.084,10,11.2328,28.5191,28.656333457020988,11.23164405653986,11.35135082132327,1021.6401040283876,1021.5942423641311,3.1782,2.262,56.8749,16.9757,47.81894,-122.46622
RC0078,S7,C1,11.094,11,11.2156,28.534300000000002,28.671589500152223,11.2143294052782,11.333595896248724,1021.6593558859911,1021.6089199379381,3.2598,2.4959,53.5804,18.2948,47.81921,-122.46614
RC0078,S7,C1,12.102,12,11.1679,28.5746,28.71206623075651,11.166517528350552,11.284603799242456,1021.7031543015132,1021.6481468205155,3.2054,2.4834,53.7516,18.6478,47.81921,-122.46614
RC0078,S7,C1,13.109,13,11.1074,28.6211,28.758772756202337,11.105907505791212,11.222592144915533,1021.7538843102703,1021.6943050811061,3.1723,2.4032,54.8389,17.3726,47.81922,-122.46614
RC0078,S7,C1,14.12,14,11.0863,28.6334,28.771114673075648,11.084694307467247,11.200965511149887,1021.771543220513,1021.7073808202329,3.1321,2.3484,55.5974,14.7627,47.81924,-122.46614
RC0078,S7,C1,15.126,15,11.0756,28.6391,28.77682491530617,11.073880910387322,11.189952435772565,1021.7823248691477,1021.7136041204396,3.0875,2.1935,57.8098,14.8871,47.81924,-122.46613
RC0078,S7,C1,16.136,16,10.8376,28.7869,28.925318356500522,10.835791511066699,10.94709460990254,1021.9410036790558,1021.8676397566941,3.0563,2.078,59.4856,12.2266,47.81925,-122.46612
RC0078,S7,C1,17.144,17,10.5107,28.9496,29.088783290081242,10.508816694020544,10.614462773038802,1022.1253099326441,1022.0472680022589,2.9828,1.8888,62.379,8.6002,47.81926,-122.46612
RC0078,S7,C1,18.152,18,10.3216,29.0313,29.17085864685738,10.3196296608537,10.422294168190284,1022.2238396429681,1022.1411537022188,2.843,1.6633,66.0052,6.4921,47.81927,-122.46612
RC0078,S7,C1,19.162,19,10.2247,29.0718,29.211535840205276,10.222632842307107,10.323810452335884,1022.2754036807949,1022.1880928326327,2.7086,1.3019,72.2324,5.6833,47.81928,-122.46611
RC0078,S7,C1,20.168,20,10.1657,29.0992,29.23904542242698,10.163532402739579,10.263761165102386,1022.3106690892713,1022.2187639324492,2.6248,0.9879,78.1382,4.9178,47.81928,-122.4661
RC0078,S7,C1,21.177,21,10.1162,29.1161,29.255981072916335,10.113931253301613,10.213475065937152,1022.3362676454506,1022.2397551056762,2.5709,0.927,79.3933,4.8945,47.8193,-122.4661
RC0078,S7,C1,22.187,22,10.0429,29.1431,29.283065125295497,10.040534374869322,10.139034036227377,1022.3734577416536,1022.2723206604211,2.5345,0.6874,84.2112,3.8893,47.8193,-122.4661
RC0078,S7,C1,23.196,23,9.9856,29.1666,29.306632340692634,9.983135939652717,10.080781228947721,1022.4053559833982,1022.2996043015556,2.5004,0.6031,86.0057,3.2583,47.81932,-122.4661
RC0078,S7,C1,24.204,24,9.9321,29.1932,29.3333144028653,9.929537598870668,10.026307308153532,1022.4390285852982,1022.3286676229891,2.4683,0.5281,87.6351,2.8345,47.81933,-122.4661
RC0078,S7,C1,25.21,25,9.7982,29.2666,29.407021018634158,9.795553870969114,9.890033051910693,1022.5215747283759,1022.4065735900684,2.4387,0.4691,88.934,2.2328,47.81934,-122.46609
RC0078,S7,C1,26.224,26,9.7055,29.324,29.4646502981168,9.702763539822643,9.795559839463893,1022.5852000308823,1022.4655394906974,2.4008,0.3839,90.8497,1.2533,47.81935,-122.46608
RC0078,S7,C1,27.23,27,9.6626,29.3493,29.490025846099467,9.659766263524691,9.7518099508692,1022.6160943664447,1022.4918321970925,2.3557,0.3119,92.5057,0.8973,47.81936,-122.46608
RC0078,S7,C1,28.237,28,9.6358,29.3654,29.506157170903187,9.632866376347765,9.7244361133656,1022.6373462219449,1022.5084849615424,2.3216,0.2468,94.0169,0.6871,47.81937,-122.46608
RC0078,S7,C1,29.244,29,9.6251,29.3713,29.51203956939604,9.622063696269747,9.713453084708254,1022.6481842870149,1022.5147316685535,2.295,0.1869,95.4349,0.5315,47.81938,-122.46608
RC0078,S7,C1,30.255,30,9.6181,29.3746,29.515320466954133,9.614959998260462,9.7062407714597,1022.6564491598645,1022.5183886443878,2.2794,0.1552,96.1952,0.54990000000000006,47.81939,-122.46607
RC0078,S7,C1,31.263,31,9.6076,29.3807,29.521447848483273,9.604357400125224,9.695456177857842,1022.6674150414958,1022.5247582797474,2.2698,0.1301,96.7991,0.5132,47.8194,-122.46606
RC0078,S7,C1,32.272,32,9.5921,29.3931,29.533905407026655,9.588755753459061,9.679528806073618,1022.6840486568212,1022.5367887594559,2.2621000000000002,0.1188,97.0739,0.5141,47.81941,-122.46605
RC0078,S7,C1,33.282,33,9.5859,29.3933,29.534104519716806,9.582452440315269,9.673175830331841,1022.6897772710615,1022.5379130412549,2.2539,0.1128,97.2203,0.5018,47.81942,-122.46604
RC0078,S7,C1,34.291,34,9.5838,29.3927,29.533499799671848,9.580248281370363,9.67096569604521,1022.694246816733,1022.5377857451597,2.2479,0.1106,97.2722,0.4085,47.81942,-122.46604
RC0078,S7,C1,35.297,35,9.5804,29.3929,29.533698921491176,9.576744762574625,9.667433064482926,1022.6995244781484,1022.538479374361,2.2442,0.0995,97.5433,0.4,47.81944,-122.46604
RC0078,S7,C1,36.306,36,9.575,29.3996,29.540429169899344,9.571241169974073,9.661775257721349,1022.7101712128382,1022.5445287091054,2.2421,0.0917,97.7326,0.4708,47.81944,-122.46603
RC0078,S7,C1,37.316,37,9.5799,29.4124,29.553288637302416,9.576034248267366,9.666385907346367,1022.7239677060355,1022.5537343561289,2.2398,0.0898,97.7803,0.3824,47.81945,-122.46602
RC0078,S7,C1,38.325,38,9.5833,29.414,29.554894456190823,9.5793283878687,9.669676930144636,1022.7292950937673,1022.5544708463775,2.2356,0.0927,97.7101,0.3686,47.81946,-122.46602
RC0078,S7,C1,39.333,39,9.5825,29.4178,29.558710812676477,9.578423691241968,9.668701013798627,1022.736974864607,1022.5575613795589,2.2304,0.097,97.6033,0.4592,47.81946,-122.46602
RC0078,S7,C1,40.342,40,9.583,29.4313,29.57227607470975,9.57881788981794,9.668868543812192,1022.7519888642544,1022.5679863488385,2.2276,0.1045,97.4216,0.4906,47.81946,-122.46602
RC0078,S7,C1,41.351,41,9.5814,29.4401,29.58112359908032,9.5771129814546,9.66700158746978,1022.7636784810355,1022.5750835200192,2.2241,0.0986,97.5639,0.4741,47.81948,-122.46602
RC0078,S7,C1,42.355,42,9.5792,29.4436,29.58464570725497,9.57480910924471,9.664621454807362,1022.771323221118,1022.5781561993854,2.2193,0.1042,97.4286,0.4523,47.81948,-122.46602
RC0078,S7,C1,43.368,43,9.5765,29.4473,29.588368822706958,9.572004464097708,9.661733532801742,1022.7792416207683,1022.5814611742851,2.2145,0.1046,97.4193,0.3519,47.81948,-122.46602
RC0078,S7,C1,44.373,44,9.5749,29.4468,29.587871779618947,9.570300575905197,9.660025765958205,1022.7836925329715,1022.5813346728544,2.2106,0.1079,97.3396,0.4651,47.8195,-122.46602
RC0078,S7,C1,45.386,45,9.5741,29.4543,29.59541310247218,9.569395046242095,9.658986198902625,1022.7942670588109,1022.587299340443,2.2084,0.1085,97.3257,0.4176,47.8195,-122.46602
RC0078,S7,C1,46.393,46,9.5785,29.4734,29.61460997473797,9.573687468168316,9.66298500855281,1022.8130148859194,1022.6014750795515,2.2072,0.1102,97.2828,0.4228,47.81951,-122.46602
RC0078,S7,C1,47.402,47,9.5784,29.482,29.623256556145872,9.57348191866587,9.662631735198751,1022.8243162540759,1022.6081865823875,2.2019,0.1124,97.2297,0.4311,47.81952,-122.46602
RC0078,S7,C1,48.41,48,9.5768,29.4874,29.6286878045089,9.571777222203465,9.660822920815857,1022.833360899909,1022.6126431144606,2.1953,0.1115,97.2524,0.362,47.81954,-122.46602
RC0078,S7,C1,49.419,49,9.5761,29.497,29.63833918136639,9.570971765783334,9.659848427453992,1022.8455312327496,1022.6202236902391,2.1901,0.1154,97.1568,0.3537,47.81954,-122.46602
RC0078,S7,C1,50.429,50,9.5768,29.5164,29.657843833189748,9.571564892847903,9.660115900008012,1022.8650970889424,1022.6352012781897,2.186,0.115,97.1664,0.299,47.81955,-122.46602
RC0078,S7,C1,51.436,51,9.5778,29.5278,29.669318642154547,9.572458751144485,9.660822252787584,1022.8783917421736,1022.6439186408056,2.1807,0.1245,96.9365,0.3333,47.81956,-122.46602
RC0078,S7,C1,52.444,52,9.5828,29.5435,29.6851140984033,9.577350505676089,9.665481802720471,1022.8944083193336,1022.6553605137283,2.1756,0.1317,96.7603,0.2578,47.81957,-122.46602
RC0078,S7,C1,53.455,53,9.5877,29.5502,29.691866489442308,9.582142574448296,9.670193964667066,1022.9034663832354,1022.6598266269885,2.1705,0.1318,96.7602,0.2711,47.81958,-122.46602
RC0078,S7,C1,54.464,54,9.5858,29.5531,29.694800629389874,9.580137875095426,9.668125614365081,1022.9106205332641,1022.6623879322468,2.166,0.1342,96.7002,0.2569,47.81959,-122.46602
RC0078,S7,C1,55.471,55,9.5583,29.5709,29.712706185604123,9.552542965601194,9.640031904176375,1022.9333037885305,1022.6804610875008,2.1619,0.1372,96.6275,0.2925,47.8196,-122.46602
RC0078,S7,C1,56.479,56,9.5549,29.5776,29.71945855080341,9.549038881549363,9.63638916578173,1022.9436360084665,1022.6862044502112,2.1564,0.1479,96.3699,0.3071,47.81962,-122.46602
RC0078,S7,C1,57.489,57,9.5546,29.5813,29.723196572722326,9.548633509958258,9.635918075146082,1022.951167704219,1022.689140973536,2.149,0.1594,96.0931,0.3325,47.81963,-122.46604
RC0078,S7,C1,58.498,58,9.5547,29.5827,29.724623545607212,9.548628247036163,9.635888994089504,1022.9568470986267,1022.6902293190484,2.1446,0.1668,95.9148,0.2801,47.81964,-122.46604
RC0078,S7,C1,59.505,59,9.5547,29.592,29.733988386046935,9.548522512195488,9.635624531739717,1022.9686657854404,1022.6974699377873,2.143,0.1708,95.8202,0.3186,47.81965,-122.46604
RC0078,S7,C1,60.515,60,9.5548,29.5926,29.734611549137107,9.548517169229722,9.635608958363536,1022.9737283894136,1022.6979368479234,2.1421,0.1762,95.6913,0.2982,47.81966,-122.46604
RC0078,S7,C1,61.525,61,9.5564,29.6083,29.750407188406818,9.550009710435157,9.636845278989044,1022.9902805789582,1022.7099032847451,2.1413,0.1801,95.5974,0.3362,47.81968,-122.46604
RC0078,S7,C1,62.53,62,9.5593,29.6216,29.76379122625286,9.552802295053727,9.639431461130656,1023.0047444716329,1022.7198052463309,2.1401,0.1868,95.4375,0.3145,47.81969,-122.46604
RC0078,S7,C1,63.544,63,9.5622,29.6282,29.77044329691133,9.555594483342727,9.642131039254682,1023.0140476290801,1022.7245024493403,2.1372,0.2005,95.1104,0.3487,47.8197,-122.46604
RC0078,S7,C1,64.548,64,9.5632,29.6306,29.77287501026973,9.55648897886731,9.642990997111273,1023.02033948421,1022.7262290875708,2.135,0.1998,95.1265,0.3737,47.81972,-122.46606
RC0078,S7,C1,65.559,65,9.5639,29.632,29.774302063799542,9.557082956493549,9.64356533054034,1023.0259334498741,1022.7272251717086,2.1342,0.2085,94.9204,0.37,47.81973,-122.46606
RC0078,S7,C1,66.568,66,9.5651,29.633,29.775327157829217,9.558176901678195,9.644649934757696,1023.0311299004861,1022.7278335504117,2.1332,0.2124,94.8272,0.3444,47.81974,-122.46606
RC0078,S7,C1,67.578,67,9.5692,29.634,29.776352273333274,9.56216921669952,9.648653210156317,1023.0358798052005,1022.7279955718204,2.1329,0.2144,94.7804,0.3546,47.81975,-122.46606
RC0078,S7,C1,68.584,68,9.5713,29.6351,29.7774777900671,9.564162904508484,9.650642147520426,1023.04099972451,1022.7285429649137,2.1328,0.219,94.6728,0.3625,47.81976,-122.46607
RC0078,S7,C1,69.595,69,9.5757,29.637,29.77940725109601,9.568454719960453,9.654931682412585,1023.0464052877002,1022.7293576500958,2.1321,0.2146,94.7759,0.4556,47.81976,-122.46608
RC0078,S7,C1,70.602,70,9.5769,29.6382,29.78063327219413,9.569548660757807,9.656012854326084,1023.0517468685563,1022.7301212139155,2.1322,0.219,94.6733,0.3681,47.81977,-122.46608
RC0078,S7,C1,71.611,71,9.5753,29.6392,29.781658373739646,9.567843904456717,9.654279142701993,1023.0573780650558,1022.7311606844656,2.1328,0.2214,94.6166,0.3608,47.81978,-122.46609
RC0078,S7,C1,72.622,72,9.5843,29.6427,29.785195534637296,9.576732819170617,9.66317065216217,1023.063308053098,1022.732509272889,2.1324,0.2268,94.4885,0.3742,47.81979,-122.4661
RC0078,S7,C1,73.628,73,9.5976,29.647,29.78953644610387,9.589919600836316,9.67637634838814,1023.0691640734057,1022.7338150311257,2.1321,0.2262,94.5013,0.4523,47.8198,-122.4661
RC0078,S7,C1,74.639,74,9.6201,29.6574,29.80000679393985,9.61229972834727,9.69873523837069,1023.0783373269209,1022.7384356838501,2.1335,0.2355,94.2816,0.4798,47.8198,-122.4661
RC0078,S7,C1,75.645,75,9.6525,29.6776,29.820324188676047,9.644573198521016,9.730887851660162,1023.0935349318522,1022.7491280548624,2.135,0.2416,94.1405,0.6304,47.81982,-122.4661
RC0078,S7,C1,76.656,76,9.6633,29.6868,29.829594754591223,9.655259421394803,9.7414905938855,1023.1035939649158,1022.7546157632934,2.1366,0.2564,93.7906,0.728,47.81982,-122.4661
RC0078,S7,C1,77.66,77,9.6656,29.6881,29.830930351703945,9.657452108855164,9.743676199225158,1023.1088223784543,1022.7552851458702,2.1382,0.2727,93.4086,0.7543,47.81984,-122.46612
RC0078,S7,C1,78.671,78,9.6647,29.6941,29.836988769204844,9.656445365062803,9.742559560397092,1023.1182316083845,1022.7601009016553,2.1389,0.2829,93.1717,0.7737,47.81984,-122.46612
RC0078,S7,C1,79.684,79,9.6658,29.7097,29.852693462137886,9.657436038467218,9.743289484200325,1023.1347852944394,1022.7720620289039,2.1392,0.306,92.6355,0.8425,47.81984,-122.46612
RC0078,S7,C1,80.692,80,9.6754,29.7352,29.87834570195581,9.666920761623249,9.752401871415923,1023.157662539522,1022.7903921309994,2.1387,0.3211,92.2874,0.9905,47.81986,-122.46612
RC0078,S7,C1,81.695,81,9.6926,29.7942,29.937659145224014,9.683996980410113,9.768580617767348,1023.2053113033869,1022.8335537612495,2.139,0.3507,91.6072,1.0288,47.81986,-122.46611
RC0078,S7,C1,82.708,82,9.7085,29.8475,29.991245549274055,9.69977322034359,9.783545615530493,1023.2487797213297,1022.8724850735593,2.1386,0.3884,90.7457,1.3528,47.81987,-122.4661
RC0078,S7,C1,83.713,83,9.7123,29.8565,30.000318431376176,9.703463113088844,9.787105139849652,1023.2597451584885,1022.8788981861825,2.136,0.4462,89.4462,1.4754,47.81988,-122.4661
RC0078,S7,C1,84.724,84,9.7118,29.8544,29.998238026435228,9.702856436612631,9.78653059881144,1023.2628042450857,1022.8773621424264,2.1343,0.4599,89.1392,1.5315,47.81988,-122.4661
RC0078,S7,C1,85.729,85,9.7148,29.8608,30.004698405349245,9.705747036335248,9.789330232178841,1023.2718779936192,1022.8818808258851,2.1337,0.4696,88.9233,1.558,47.8199,-122.4661
RC0078,S7,C1,86.742,86,9.7153,29.8618,30.005733001158568,9.706139051605444,9.789707629107259,1023.2771931595562,1022.8825961637617,2.1331,0.4757,88.7872,1.5622,47.8199,-122.4661
RC0078,S7,C1,87.754,87,9.715,29.8625,30.006466123276454,9.705731720710972,9.789285495964732,1023.2823972740191,1022.8832033003821,2.1333,0.4729,88.8491,1.4791,47.8199,-122.4661
RC0078,S7,C1,88.758,88,9.7134,29.8629,30.006897567945266,9.704026142874106,9.787561590910471,1023.2875374747176,1022.8837800842716,2.1349,0.4714,88.8838,1.5336,47.81992,-122.4661
RC0078,S7,C1,89.767,89,9.7112,29.8633,30.007329157420326,9.701720452671273,9.78523355475315,1023.2927952051556,1022.8844504769339,2.1352,0.4546,89.2576,1.6268,47.81992,-122.4661
RC0078,S7,C1,90.77,90,9.7102,29.8638,30.007861055106527,9.700614580139069,9.784111653303809,1023.297913510739,1022.8850112845694,2.1355,0.4473,89.4185,1.5803,47.81993,-122.4661
RC0078,S7,C1,91.784,91,9.7069,29.8677,30.01180968186989,9.697208674369008,9.780615715279389,1023.3060831139439,1022.8885711127904,2.1355,0.4427,89.5228,1.6235,47.81994,-122.4661
RC0078,S7,C1,92.794,92,9.6991,29.8703,30.014451923692935,9.689306562989493,9.772615928616654,1023.3139366670955,1022.8918224853459,2.1356,0.4365,89.6617,1.6545,47.81994,-122.4661
RC0078,S7,C1,93.792,93,9.6899,29.8702,30.014380787804456,9.680007196409337,9.763256078159335,1023.3198613619234,1022.8931942435643,2.1344,0.4372,89.6453,1.6659,47.81996,-122.4661
RC0078,S7,C1,94.809,94,9.6781,29.876,30.020238692259205,9.66810697545897,9.75117652627479,1023.3308599115223,1022.8995520016928,2.1333,0.4415,89.5492,1.5504,47.81996,-122.46611
RC0078,S7,C1,95.819,95,9.6628,29.8918,30.036144691490538,9.652708757391327,9.73540406875464,1023.3501365443797,1022.9142191740129,2.1316,0.4323,89.7558,1.5805,47.81996,-122.46612
RC0078,S7,C1,96.825,96,9.662,29.9008,30.045217763664418,9.651801479494381,9.73433615765327,1023.3618320742494,1022.9213501574549,2.1281,0.4377,89.6344,1.7289,47.81998,-122.46612
RC0078,S7,C1,97.833,97,9.6624,29.9098,30.05429091000915,9.652093072499808,9.734475078852544,1023.373347296262,1022.9282946486367,2.1262,0.4362,89.6681,1.6925,47.81998,-122.46612
RC0078,S7,C1,98.844,98,9.6629,29.918,30.062560297058784,9.652484344927469,9.734728064753265,1023.3842394638853,1022.9346023104315,2.1239,0.4362,89.6673,1.6649,47.81998,-122.46612
RC0078,S7,C1,99.855,99,9.6639,29.9276,30.072236466459806,9.653374985181438,9.735459642613256,1023.3961387153114,1022.9419195588168,2.1233,0.4484,89.3942,1.6296,47.81998,-122.46612
RC0078,S7,C1,100.865,100,9.6679,29.946,30.09075516358275,9.657262057015132,9.739056090516536,1023.4143870560681,1022.9556047252273,2.123,0.4385,89.6166,1.7638,47.81998,-122.46612
RC0078,S7,C1,101.872,101,9.6688,29.9479,30.092689843871934,9.658054220749118,9.73982080159034,1023.4203088868662,1022.9569569802775,2.1233,0.4332,89.7359,1.8245,47.82,-122.46612
RC0078,S7,C1,102.878,102,9.671,29.9511,30.09593013773445,9.660145245996274,9.741870557525758,1023.4270291723194,1022.9591165332539,2.1232,0.4388,89.6112,1.7113,47.82,-122.46611
RC0078,S7,C1,103.892,103,9.6725,29.9548,30.099673054656463,9.661535839253402,9.743206658889251,1023.4342841796818,1022.9617734639878,2.1248,0.4395,89.5944,1.8023,47.82002,-122.4661
RC0078,S7,C1,104.899,104,9.6712,29.9624,30.10733466893171,9.660128742323607,9.741659610107504,1023.4449754855949,1022.9678951851666,2.1249,0.4416,89.547,1.8863,47.82003,-122.4661
RC0078,S7,C1,105.912,105,9.6768,29.9736,30.11861386090666,9.66561489043874,9.74698903315882,1023.4573957236748,1022.9757385541742,2.1252,0.4318,89.7667,1.9242,47.82004,-122.4661
RC0078,S7,C1,106.914,106,9.6773,29.9761,30.12115070156748,9.66600759255995,9.747341284118644,1023.4638223690948,1022.9776189228695,2.1261,0.4346,89.7051,1.9907,47.82005,-122.4661
RC0078,S7,C1,107.923,107,9.6796,29.979,30.124089655078354,9.668197988010201,9.74949609496054,1023.4703061893113,1022.9795296437169,2.1267,0.4453,89.4641,1.9477,47.82006,-122.4661
RC0078,S7,C1,108.937,108,9.6814,29.982,30.1271292199528,9.669888191277051,9.7511457051174375,1023.4769692223392,1022.981595957965,2.1278,0.4479,89.4075,1.9939,47.82006,-122.4661
RC0078,S7,C1,109.926,109,9.6822,29.985,30.130168174178106,9.670581836859917,9.751792234467814,1023.4836764396174,1022.9838176584327,2.1283,0.4432,89.5124,1.7855,47.82008,-122.4661
RC0078,S7,C1,110.946,110,9.6822,29.9886,30.133810802522557,9.67047272319396,9.751620428272641,1023.4911169089754,1022.9866305369758,2.1284,0.4536,89.279,1.8901,47.82008,-122.4661
RC0078,S7,C1,111.96,111,9.6836,29.9919,30.137151837572294,9.671763088074016,9.752862390916016,1023.4980753633404,1022.9889921268068,2.1284,0.462,89.0916,1.9311,47.8201,-122.4661
RC0078,S7,C1,112.971,112,9.684,29.9968,30.142100552335382,9.672054313325372,9.75307113729301,1023.5064196025878,1022.9927521633397,2.1288,0.4642,89.0428,1.9842,47.8201,-122.4661
RC0078,S7,C1,113.983,113,9.6838,30.0057,30.151068680518236,9.671745235893443,9.752606782780875,1023.5179663479836,1022.9997123739157,2.1276,0.4812,88.6658,1.9913,47.82012,-122.4661
RC0078,S7,C1,114.979,114,9.6842,30.0113,30.15672043760714,9.67203786992123,9.752804875484964,1023.5267848957695,1023.0040158379984,2.1276,0.4955,88.3493,1.821,47.82014,-122.4661
RC0078,S7,C1,115.999,115,9.6852,30.0163,30.161769887819997,9.672927489662813,9.753614151859969,1023.5351519905686,1023.0077601561055,2.1268,0.4932,88.4005,1.9366,47.82014,-122.4661
