time,lat,lon,depth,Station,Cast,RosPos,SiO4,NO3_plus_NO2,TN,TON,PO4,TP,T_OP,TOC,NH4,NO2
2019-04-16T10:35:56.000Z,41.676,-158.04,174.6,4,1,7,17.934285089212437,14.382342268859507,17.818891880546204,3.436549611686697,1.0480864797252707,1.154652397455029,0.10656591772975821,49.711460317460315,0.001041696394960255,0.02385866043601982
2019-04-16T10:38:45.000Z,41.676,-158.04,149.1,4,1,8,13.262261281647781,10.893619710611048,14.62627367690705,3.7326539662960023,0.8776136090968425,0.988245169969963,0.11063156087312054,52.349555555555554,0.056389187870584404,0.1356096494787174
2019-04-16T10:41:22.000Z,41.676,-158.04,123.6,4,1,9,9.20612809313478,6.8991856966542695,11.342581645497805,4.443395948843536,0.6885746770799659,0.8165384438040615,0.1279637667240956,54.26860317460317,,
2019-04-16T10:44:14.000Z,41.676,-158.04,100.9,4,1,10,9.176895150972896,6.748616403506723,11.159518675105652,4.410902271598928,0.6782193975871998,0.8033268084372721,0.12510741085007226,52.72098412698412,,
2019-04-16T10:46:18.000Z,41.676,-158.04,85.2,4,1,12,8.573497242246834,6.479056179604278,11.031832253257125,4.552776073652847,0.6631785377282036,0.8115506803397454,0.14837214261154186,56.68288888888888,,
2019-04-16T10:47:55.000Z,41.676,-158.04,73.7,4,1,13,8.475054684881176,6.458919252861142,10.90460348883458,4.445684235973438,0.6461694403485965,0.7856915019027263,0.13952206155412983,54.706698412698415,,
2019-04-16T10:52:00.000Z,41.676,-158.04,44.4,4,1,15,8.503288210217011,6.4955318469395715,10.986066510659088,4.490534663719516,0.6564072131237141,0.8011595064557538,0.14475229333203976,53.64479365079364,,
2019-04-16T10:54:39.000Z,41.676,-158.04,24.4,4,1,17,8.73840101854464,6.39713550035379,10.800257595711052,4.403122095357262,0.6466247788794841,0.7928020337462005,0.1461772548667164,55.073365079365075,,
2019-04-16T10:56:46.000Z,41.676,-158.04,15,4,1,19,8.870324039582885,6.423679631060652,10.795681021451248,4.372001390390596,0.6537486236369189,0.8017384432864334,0.14798981964951452,52.28765079365079,,
2019-04-16T10:59:58.000Z,41.676,-158.04,7.1,4,1,21,8.89006252189732,6.436494038988103,10.79796930858115,4.361475269593047,0.6503115521457029,0.7994226959637152,0.14911114381801227,68.91622222222222,,
2019-04-16T15:06:00.000Z,41.67498,-158.040215,7,Underway30,,,9.032363855175191,6.399391863874175,10.900089352825198,4.5006974889510225,0.6716392732879621,0.8475110683031826,0.17587179501522043,53.91007083319404,0.1714873233797931,0.11734120065027147
2019-04-17T01:49:45.000Z,41.681,-158.051,125,4,10,8,9.174158745556841,7.014982893081145,11.498968092962036,4.483985199880891,0.696554950304389,0.8183809481555141,0.12182599785112513,,0.42911995077674076,0.15237288420168832
2019-04-17T01:51:57.000Z,41.681,-158.051,99.8,4,10,9,8.677100168030176,6.539785308151216,11.138559082993783,4.598773774842567,0.6685911187320339,0.8012585331985909,0.13266741446655694,,0.39845869839677844,0.14557075884998105
2019-04-17T01:53:54.000Z,41.681,-158.051,78.7,4,10,10,8.672815180292876,6.554246860902293,11.133587924235599,4.579341063333306,0.6749286137202335,0.8056492725400317,0.13072065881979822,,0.3968863264798573,0.1491002172664792
2019-04-17T01:55:32.000Z,41.681,-158.051,75.5,4,10,11,8.631225593430859,6.594468054491227,11.25018419329116,4.655716138799933,0.6830914240852186,0.8161635513643517,0.1330721272791331,,0.41182385969060825,0.14526975084159469
2019-04-17T01:56:56.000Z,41.681,-158.051,69.3,4,10,12,8.637274987883515,6.6285882805133,11.614660514970653,4.986072234457353,0.6970952436559175,0.8382347260472467,0.14113948239132923,,0.41575478948291106,0.14523263705759684
2019-04-17T01:58:08.000Z,41.681,-158.051,65,4,10,13,8.545273780582686,6.614126727762223,11.342602553841012,4.728475826078789,0.6819962348591473,0.809540730484787,0.12754449562563974,,0.39374158264601505,0.146255373524831
