time,lat,lon,depth,Station,Cast,RosPos,SiO4,NO3_NO2,TN,TON,PO4,TP,T_OP,TOC
2017-06-11T15:15:12.000Z,29.581999999999997,-158,801.511079176525,18                                                ,2,1,95.0180964384473,43.410686992780704,45.9874802125958,2.57679321981519,3.1268685885475804,3.2251443305634395,0.0982757420158595,40.194285714285705
2017-06-11T15:20:45.000Z,29.581999999999997,-158,601.867794498236,18                                                ,2,2,62.8508230689007,35.2845871646217,38.228274783284796,2.94368761866306,2.5571503931091497,2.65940502488112,0.102254631771967,42.9085714285714
2017-06-11T15:26:37.000Z,29.581999999999997,-158,401.90305863922094,18                                                ,2,3,24.0443487809024,18.828992876133,22.0051315029913,3.1761386268583,1.3493372177278102,1.44993668194562,0.100599464217807,46.8292063492064
2017-06-11T15:32:38.000Z,29.581999999999997,-158,202.53814745365898,18                                                ,2,4,8.77311507343989,8.28475686549854,12.193761865416901,3.9090049999183196,0.593931594822379,0.7053637933143779,0.11143219849199999,50.302222222222206
2017-06-11T15:36:19.000Z,29.581999999999997,-158,122.59709170197901,18                                                ,2,6,4.65718556225813,3.1491577062642095,7.09390666081573,3.9447489545515197,0.26305495980509697,0.36765028531671295,0.10459532551161699,56.3307936507937
2017-06-11T15:39:54.000Z,29.581999999999997,-158,95.377278080404,18                                                ,2,14,4.041018423654729,1.68019647391923,6.197079308760849,4.51688283484161,0.19668723088614498,0.333592341249848,0.136905110363703,57.7688888888889
2017-06-11T15:44:46.000Z,29.581999999999997,-158,45.742942057583505,18                                                ,2,17,2.96707928588238,0.121513387629081,5.021679716725941,4.9001663290968605,0.0705765208204174,0.215889152948313,0.145312632127896,67.4292063492064
2017-06-11T15:47:15.000Z,29.581999999999997,-158,24.9384198496202,18                                                ,2,21,2.56121267067188,0.00317700491232178,4.711053220655501,4.7078762157431795,0.0342278634895797,0.21111259849666503,0.176884735007086,69.45777777777779
2017-06-11T15:49:04.000Z,29.581999999999997,-158,15.215677541860499,18                                                ,2,23,2.48218253767709,0.0025904148562293,4.881009959782389,4.87841954492616,0.0359332441041995,0.22529785439144298,0.18936461028724302,73.8101587301587

