Rep,SampID,replicate,Cruise,Compound,Area,min.area.flag,blk.lod.flag,Blk.Av
240102_Smp_G5_Mix1_Kin_C,G5_Mix1_Kin,C,KinExp,Betonicine,16901908,NA,NA,NA
240102_Smp_G5_Mix1iN_Kin_A,G5_Mix1iN_Kin,A,KinExp,Betonicine,6111834,NA,NA,NA
240102_Smp_G5_Mix1iN_Kin_B,G5_Mix1iN_Kin,B,KinExp,Betonicine,12458781,NA,NA,NA
240102_Smp_G5_Mix1iN_Kin_C,G5_Mix1iN_Kin,C,KinExp,Betonicine,10861718,NA,NA,NA
240102_Smp_G5_Mix2_Kin_A,G5_Mix2_Kin,A,KinExp,Betonicine,7161379,NA,NA,NA
240102_Smp_G5_Mix2_Kin_B,G5_Mix2_Kin,B,KinExp,Betonicine,9177548,NA,NA,NA
240102_Smp_G5_Mix2_Kin_C,G5_Mix2_Kin,C,KinExp,Betonicine,10775331,NA,NA,NA
240102_Smp_G5_Mix2iN_Kin_A,G5_Mix2iN_Kin,A,KinExp,Betonicine,9504476,NA,NA,NA
240102_Smp_G5_Mix2iN_Kin_B,G5_Mix2iN_Kin,B,KinExp,Betonicine,14350251,NA,NA,NA
240102_Smp_G5_Mix2iN_Kin_C,G5_Mix2iN_Kin,C,KinExp,Betonicine,20882578,NA,NA,NA
240102_Smp_G5_UKG1_A,G5_UKG1,A,KinExp,Betonicine,6391589,NA,NA,NA
240102_Smp_G5_UKG1_B,G5_UKG1,B,KinExp,Betonicine,6299373,NA,NA,NA
240102_Smp_G5_UKG1_C,G5_UKG1,C,KinExp,Betonicine,4181409,NA,NA,NA
240102_Smp_RC078_CXBLK_C,RC078_CXBLK,C,KinExp,Betonicine,1387104,NA,NA,NA
240102_Smp_RC078_S7_C3_D6_A,RC078_S7_C3_D6,A,KinExp,Betonicine,534393376,NA,NA,NA
240102_Smp_RC078_S7_C3_D6_B,RC078_S7_C3_D6,B,KinExp,Betonicine,584555776,NA,NA,NA
240102_Smp_RC078_S7_C3_D6_C,RC078_S7_C3_D6,C,KinExp,Betonicine,596614272,NA,NA,NA
240102_Smp_RC078_UKH1_A,RC078_UKH1,A,KinExp,Betonicine,9697515,NA,NA,NA
240102_Smp_RC078_UKH1_B,RC078_UKH1,B,KinExp,Betonicine,12776554,NA,NA,NA
240102_Smp_RC078_UKH1_C,RC078_UKH1,C,KinExp,Betonicine,15492698,NA,NA,NA
240102_Smp_RC078_UKH2_A,RC078_UKH2,A,KinExp,Betonicine,35786796,NA,NA,NA
240102_Smp_RC078_UKH2_B,RC078_UKH2,B,KinExp,Betonicine,27766774,NA,NA,NA
240102_Smp_RC078_UKH2_C,RC078_UKH2,C,KinExp,Betonicine,30197978,NA,NA,NA
240102_Smp_RC104_UCH1_A,RC104_UCH1,A,KinExp,Betonicine,8033268,NA,NA,NA
240102_Smp_RC104_UCH1_B,RC104_UCH1,B,KinExp,Betonicine,5911968,NA,NA,NA
240102_Smp_RC104_UCH1_C,RC104_UCH1,C,KinExp,Betonicine,8043546,NA,NA,NA
240102_Smp_RC104_UKH1_A,RC104_UKH1,A,KinExp,Betonicine,7013252,NA,NA,NA
240102_Smp_RC104_UKH1_B,RC104_UKH1,B,KinExp,Betonicine,6578261,NA,NA,NA
240102_Smp_RC104_UKH1_C,RC104_UKH1,C,KinExp,Betonicine,7330208,NA,NA,NA
240102_Smp_G5_Mix1_Kin_A,G5_Mix1_Kin,A,KinExp,Gonyol,7821238,NA,NA,NA
240102_Smp_G5_Mix1_Kin_B,G5_Mix1_Kin,B,KinExp,Gonyol,11905252,NA,NA,NA
240102_Smp_G5_Mix1_Kin_C,G5_Mix1_Kin,C,KinExp,Gonyol,35639640,NA,NA,NA
240102_Smp_G5_Mix1iN_Kin_A,G5_Mix1iN_Kin,A,KinExp,Gonyol,6278089,NA,NA,NA
240102_Smp_G5_Mix1iN_Kin_B,G5_Mix1iN_Kin,B,KinExp,Gonyol,33647684,NA,NA,NA
240102_Smp_G5_Mix1iN_Kin_C,G5_Mix1iN_Kin,C,KinExp,Gonyol,10573280,NA,NA,NA
240102_Smp_G5_Mix2_Kin_A,G5_Mix2_Kin,A,KinExp,Gonyol,6956214,NA,NA,NA
240102_Smp_G5_Mix2_Kin_B,G5_Mix2_Kin,B,KinExp,Gonyol,8822843,NA,NA,NA
240102_Smp_G5_Mix2_Kin_C,G5_Mix2_Kin,C,KinExp,Gonyol,13608194,NA,NA,NA
240102_Smp_G5_Mix2iN_Kin_A,G5_Mix2iN_Kin,A,KinExp,Gonyol,18549438,NA,NA,NA
240102_Smp_G5_Mix2iN_Kin_B,G5_Mix2iN_Kin,B,KinExp,Gonyol,27306956,NA,NA,NA
240102_Smp_G5_Mix2iN_Kin_C,G5_Mix2iN_Kin,C,KinExp,Gonyol,18323324,NA,NA,NA
240102_Smp_G5_UKG1_A,G5_UKG1,A,KinExp,Gonyol,2521253,NA,NA,NA
240102_Smp_G5_UKG1_B,G5_UKG1,B,KinExp,Gonyol,3374742,NA,NA,NA
240102_Smp_G5_UKG1_C,G5_UKG1,C,KinExp,Gonyol,3283541,NA,NA,NA
240102_Smp_RC078_S7_C3_D6_A,RC078_S7_C3_D6,A,KinExp,Gonyol,34530560,NA,NA,NA
240102_Smp_RC078_S7_C3_D6_B,RC078_S7_C3_D6,B,KinExp,Gonyol,64625192,NA,NA,NA
240102_Smp_RC078_S7_C3_D6_C,RC078_S7_C3_D6,C,KinExp,Gonyol,45344364,NA,NA,NA
240102_Smp_RC078_UKH1_A,RC078_UKH1,A,KinExp,Gonyol,3843908,NA,NA,NA
240102_Smp_RC078_UKH1_B,RC078_UKH1,B,KinExp,Gonyol,6677035,NA,NA,NA
240102_Smp_RC078_UKH1_C,RC078_UKH1,C,KinExp,Gonyol,9757084,NA,NA,NA
240102_Smp_RC078_UKH2_A,RC078_UKH2,A,KinExp,Gonyol,71743104,NA,NA,NA
240102_Smp_RC078_UKH2_B,RC078_UKH2,B,KinExp,Gonyol,50337688,NA,NA,NA
240102_Smp_RC078_UKH2_C,RC078_UKH2,C,KinExp,Gonyol,43150356,NA,NA,NA
240102_Smp_RC104_UCH1_A,RC104_UCH1,A,KinExp,Gonyol,6280610,NA,NA,NA
240102_Smp_RC104_UCH1_B,RC104_UCH1,B,KinExp,Gonyol,6294811,NA,NA,NA
240102_Smp_RC104_UCH1_C,RC104_UCH1,C,KinExp,Gonyol,6123568,NA,NA,NA
240102_Smp_RC104_UKH1_A,RC104_UKH1,A,KinExp,Gonyol,6223026,NA,NA,NA
240102_Smp_RC104_UKH1_B,RC104_UKH1,B,KinExp,Gonyol,5702930,NA,NA,NA
240102_Smp_RC104_UKH1_C,RC104_UKH1,C,KinExp,Gonyol,8458013,NA,NA,NA
240415_Smp_S2_C4_D5_A,S2_C4_D5,A,RC078,Trimethylamine N-oxide,160317936,NA,NA,NA
240415_Smp_S2_C4_D5_B,S2_C4_D5,B,RC078,Trimethylamine N-oxide,67128888,NA,NA,NA
240415_Smp_S2_C4_D5_C,S2_C4_D5,C,RC078,Trimethylamine N-oxide,139700416,NA,NA,NA
240415_Smp_S2_C4_D6_A,S2_C4_D6,A,RC078,Trimethylamine N-oxide,65041568,NA,NA,NA
240415_Smp_S2_C4_D6_B,S2_C4_D6,B,RC078,Trimethylamine N-oxide,49130428,NA,NA,NA
240415_Smp_S2_C4_D6_C,S2_C4_D6,C,RC078,Trimethylamine N-oxide,14747402,NA,NA,NA
240415_Smp_S3_C2_D3_A,S3_C2_D3,A,RC078,Trimethylamine N-oxide,25615360,NA,NA,NA
240415_Smp_S3_C2_D3_B,S3_C2_D3,B,RC078,Trimethylamine N-oxide,41200244,NA,NA,NA
240415_Smp_S3_C2_D3_C,S3_C2_D3,C,RC078,Trimethylamine N-oxide,34298872,NA,NA,NA
240415_Smp_S3_C2_D4_A,S3_C2_D4,A,RC078,Trimethylamine N-oxide,21704536,NA,NA,NA
240415_Smp_S3_C2_D4_B,S3_C2_D4,B,RC078,Trimethylamine N-oxide,58843568,NA,NA,NA
240415_Smp_S3_C2_D4_C,S3_C2_D4,C,RC078,Trimethylamine N-oxide,23440318,NA,NA,NA
240415_Smp_S5_C3_D2_A,S5_C3_D2,A,RC078,Trimethylamine N-oxide,101487512,NA,NA,NA
240415_Smp_S5_C3_D2_B,S5_C3_D2,B,RC078,Trimethylamine N-oxide,278423840,NA,NA,NA
240415_Smp_S5_C3_D2_C,S5_C3_D2,C,RC078,Trimethylamine N-oxide,77761648,NA,NA,NA
240415_Smp_S5_C3_D3_A,S5_C3_D3,A,RC078,Trimethylamine N-oxide,81475920,NA,NA,NA
240415_Smp_S5_C3_D3_B,S5_C3_D3,B,RC078,Trimethylamine N-oxide,144718096,NA,NA,NA
240415_Smp_S5_C3_D3_C,S5_C3_D3,C,RC078,Trimethylamine N-oxide,93791632,NA,NA,NA
240415_Smp_S6_C1_D1_A,S6_C1_D1,A,RC078,Trimethylamine N-oxide,264714160,NA,NA,NA
240415_Smp_S6_C1_D1_B,S6_C1_D1,B,RC078,Trimethylamine N-oxide,1281604736,NA,NA,NA
240415_Smp_S6_C1_D1_C,S6_C1_D1,C,RC078,Trimethylamine N-oxide,608812224,NA,NA,NA
240415_Smp_S6_C1_D2_A,S6_C1_D2,A,RC078,Trimethylamine N-oxide,262643120,NA,NA,NA
240415_Smp_S6_C1_D2_B,S6_C1_D2,B,RC078,Trimethylamine N-oxide,91781360,NA,NA,NA
240415_Smp_S6_C1_D2_C,S6_C1_D2,C,RC078,Trimethylamine N-oxide,184849504,NA,NA,NA
240415_Smp_S7_C3_D5_A,S7_C3_D5,A,RC078,Trimethylamine N-oxide,396076544,NA,NA,NA
240415_Smp_S7_C3_D5_B,S7_C3_D5,B,RC078,Trimethylamine N-oxide,213162592,NA,NA,NA
240415_Smp_S7_C3_D5_C,S7_C3_D5,C,RC078,Trimethylamine N-oxide,277674752,NA,NA,NA
240415_Smp_S7_C3_D6_A,S7_C3_D6,A,RC078,Trimethylamine N-oxide,182127152,NA,NA,NA
240415_Smp_S7_C3_D6_B,S7_C3_D6,B,RC078,Trimethylamine N-oxide,145044560,NA,NA,NA
240415_Smp_S7_C3_D6_C,S7_C3_D6,C,RC078,Trimethylamine N-oxide,123154736,NA,NA,NA
240415_Smp_S2_C4_D5_A,S2_C4_D5,A,RC078,Glycine betaine,1704215552,NA,NA,NA
240415_Smp_S2_C4_D5_B,S2_C4_D5,B,RC078,Glycine betaine,1254346112,NA,NA,NA
240415_Smp_S2_C4_D5_C,S2_C4_D5,C,RC078,Glycine betaine,1281643648,NA,NA,NA
240415_Smp_S2_C4_D6_A,S2_C4_D6,A,RC078,Glycine betaine,1557234048,NA,NA,NA
240415_Smp_S2_C4_D6_B,S2_C4_D6,B,RC078,Glycine betaine,2833990400,NA,NA,NA
240415_Smp_S2_C4_D6_C,S2_C4_D6,C,RC078,Glycine betaine,877764544,NA,NA,NA
240415_Smp_S3_C2_D3_A,S3_C2_D3,A,RC078,Glycine betaine,1019533312,NA,NA,NA
240415_Smp_S3_C2_D3_B,S3_C2_D3,B,RC078,Glycine betaine,1243076096,NA,NA,NA
240415_Smp_S3_C2_D3_C,S3_C2_D3,C,RC078,Glycine betaine,1469052672,NA,NA,NA
240415_Smp_S3_C2_D4_A,S3_C2_D4,A,RC078,Glycine betaine,855660992,NA,NA,NA
240415_Smp_S3_C2_D4_B,S3_C2_D4,B,RC078,Glycine betaine,1996181376,NA,NA,NA
240415_Smp_S3_C2_D4_C,S3_C2_D4,C,RC078,Glycine betaine,746274560,NA,NA,NA
240415_Smp_S5_C3_D2_A,S5_C3_D2,A,RC078,Glycine betaine,2871838720,NA,NA,NA
240415_Smp_S5_C3_D2_B,S5_C3_D2,B,RC078,Glycine betaine,2647735296,NA,NA,NA
240415_Smp_S5_C3_D2_C,S5_C3_D2,C,RC078,Glycine betaine,1723792000,NA,NA,NA
240415_Smp_S5_C3_D3_A,S5_C3_D3,A,RC078,Glycine betaine,1713050368,NA,NA,NA
240415_Smp_S5_C3_D3_B,S5_C3_D3,B,RC078,Glycine betaine,4693566464,NA,NA,NA
240415_Smp_S5_C3_D3_C,S5_C3_D3,C,RC078,Glycine betaine,4700869120,NA,NA,NA
240415_Smp_S6_C1_D1_A,S6_C1_D1,A,RC078,Glycine betaine,9516827648,NA,NA,NA
240415_Smp_S6_C1_D1_B,S6_C1_D1,B,RC078,Glycine betaine,7257650176,NA,NA,NA
240415_Smp_S6_C1_D1_C,S6_C1_D1,C,RC078,Glycine betaine,9762226176,NA,NA,NA
240415_Smp_S6_C1_D2_A,S6_C1_D2,A,RC078,Glycine betaine,1949012864,NA,NA,NA
240415_Smp_S6_C1_D2_B,S6_C1_D2,B,RC078,Glycine betaine,943736704,NA,NA,NA
240415_Smp_S6_C1_D2_C,S6_C1_D2,C,RC078,Glycine betaine,3264088576,NA,NA,NA
240415_Smp_S7_C3_D5_A,S7_C3_D5,A,RC078,Glycine betaine,6193802752,NA,NA,NA
240415_Smp_S7_C3_D5_B,S7_C3_D5,B,RC078,Glycine betaine,3200216832,NA,NA,NA
240415_Smp_S7_C3_D5_C,S7_C3_D5,C,RC078,Glycine betaine,6060658176,NA,NA,NA
240415_Smp_S7_C3_D6_A,S7_C3_D6,A,RC078,Glycine betaine,3370913280,NA,NA,NA
240415_Smp_S7_C3_D6_B,S7_C3_D6,B,RC078,Glycine betaine,2520765184,NA,NA,NA
240415_Smp_S7_C3_D6_C,S7_C3_D6,C,RC078,Glycine betaine,4191606784,NA,NA,NA
240415_Smp_S2_C4_D5_A,S2_C4_D5,A,RC078,Dimethylsulfonioacetate,100914680,NA,NA,NA
240415_Smp_S2_C4_D5_B,S2_C4_D5,B,RC078,Dimethylsulfonioacetate,103646200,NA,NA,NA
240415_Smp_S2_C4_D5_C,S2_C4_D5,C,RC078,Dimethylsulfonioacetate,94294664,NA,NA,NA
240415_Smp_S2_C4_D6_A,S2_C4_D6,A,RC078,Dimethylsulfonioacetate,139499040,NA,NA,NA
240415_Smp_S2_C4_D6_B,S2_C4_D6,B,RC078,Dimethylsulfonioacetate,268215760,NA,NA,NA
240415_Smp_S2_C4_D6_C,S2_C4_D6,C,RC078,Dimethylsulfonioacetate,91413384,NA,NA,NA
240415_Smp_S3_C2_D3_A,S3_C2_D3,A,RC078,Dimethylsulfonioacetate,114039808,NA,NA,NA
240415_Smp_S3_C2_D3_B,S3_C2_D3,B,RC078,Dimethylsulfonioacetate,131515008,NA,NA,NA
240415_Smp_S3_C2_D3_C,S3_C2_D3,C,RC078,Dimethylsulfonioacetate,158233072,NA,NA,NA
240415_Smp_S3_C2_D4_A,S3_C2_D4,A,RC078,Dimethylsulfonioacetate,87126688,NA,NA,NA
240415_Smp_S3_C2_D4_B,S3_C2_D4,B,RC078,Dimethylsulfonioacetate,264586608,NA,NA,NA
240415_Smp_S3_C2_D4_C,S3_C2_D4,C,RC078,Dimethylsulfonioacetate,106873208,NA,NA,NA
240415_Smp_S5_C3_D2_A,S5_C3_D2,A,RC078,Dimethylsulfonioacetate,198404336,NA,NA,NA
240415_Smp_S5_C3_D2_B,S5_C3_D2,B,RC078,Dimethylsulfonioacetate,134299488,NA,NA,NA
240415_Smp_S5_C3_D2_C,S5_C3_D2,C,RC078,Dimethylsulfonioacetate,111359344,NA,NA,NA
240415_Smp_S5_C3_D3_A,S5_C3_D3,A,RC078,Dimethylsulfonioacetate,97173176,NA,NA,NA
240415_Smp_S5_C3_D3_B,S5_C3_D3,B,RC078,Dimethylsulfonioacetate,269584928,NA,NA,NA
240415_Smp_S5_C3_D3_C,S5_C3_D3,C,RC078,Dimethylsulfonioacetate,292271680,NA,NA,NA
240415_Smp_S6_C1_D1_A,S6_C1_D1,A,RC078,Dimethylsulfonioacetate,166819760,NA,NA,NA
240415_Smp_S6_C1_D1_B,S6_C1_D1,B,RC078,Dimethylsulfonioacetate,209852640,NA,NA,NA
240415_Smp_S6_C1_D1_C,S6_C1_D1,C,RC078,Dimethylsulfonioacetate,202699680,NA,NA,NA
240415_Smp_S6_C1_D2_A,S6_C1_D2,A,RC078,Dimethylsulfonioacetate,90774720,NA,NA,NA
240415_Smp_S6_C1_D2_B,S6_C1_D2,B,RC078,Dimethylsulfonioacetate,57348568,NA,NA,NA
240415_Smp_S6_C1_D2_C,S6_C1_D2,C,RC078,Dimethylsulfonioacetate,153869696,NA,NA,NA
240415_Smp_S7_C3_D5_A,S7_C3_D5,A,RC078,Dimethylsulfonioacetate,224681584,NA,NA,NA
240415_Smp_S7_C3_D5_B,S7_C3_D5,B,RC078,Dimethylsulfonioacetate,111686728,NA,NA,NA
240415_Smp_S7_C3_D5_C,S7_C3_D5,C,RC078,Dimethylsulfonioacetate,193871168,NA,NA,NA
240415_Smp_S7_C3_D6_A,S7_C3_D6,A,RC078,Dimethylsulfonioacetate,167216368,NA,NA,NA
240415_Smp_S7_C3_D6_B,S7_C3_D6,B,RC078,Dimethylsulfonioacetate,134315664,NA,NA,NA
240415_Smp_S7_C3_D6_C,S7_C3_D6,C,RC078,Dimethylsulfonioacetate,214701408,NA,NA,NA
240415_Smp_S2_C4_D5_A,S2_C4_D5,A,RC078,beta-Alaninebetaine,157012928,NA,NA,NA
240415_Smp_S2_C4_D5_B,S2_C4_D5,B,RC078,beta-Alaninebetaine,157886160,NA,NA,NA
240415_Smp_S2_C4_D5_C,S2_C4_D5,C,RC078,beta-Alaninebetaine,114333696,NA,NA,NA
240415_Smp_S2_C4_D6_A,S2_C4_D6,A,RC078,beta-Alaninebetaine,219470528,NA,NA,NA
240415_Smp_S2_C4_D6_B,S2_C4_D6,B,RC078,beta-Alaninebetaine,387953728,NA,NA,NA
240415_Smp_S2_C4_D6_C,S2_C4_D6,C,RC078,beta-Alaninebetaine,140267664,NA,NA,NA
240415_Smp_S3_C2_D3_A,S3_C2_D3,A,RC078,beta-Alaninebetaine,145507856,NA,NA,NA
240415_Smp_S3_C2_D3_B,S3_C2_D3,B,RC078,beta-Alaninebetaine,105738712,NA,NA,NA
240415_Smp_S3_C2_D3_C,S3_C2_D3,C,RC078,beta-Alaninebetaine,155128416,NA,NA,NA
240415_Smp_S3_C2_D4_A,S3_C2_D4,A,RC078,beta-Alaninebetaine,54948432,NA,NA,NA
240415_Smp_S3_C2_D4_B,S3_C2_D4,B,RC078,beta-Alaninebetaine,146809904,NA,NA,NA
240415_Smp_S3_C2_D4_C,S3_C2_D4,C,RC078,beta-Alaninebetaine,65569816,NA,NA,NA
240415_Smp_S5_C3_D2_A,S5_C3_D2,A,RC078,beta-Alaninebetaine,991710336,NA,NA,NA
240415_Smp_S5_C3_D2_B,S5_C3_D2,B,RC078,beta-Alaninebetaine,1131083136,NA,NA,NA
240415_Smp_S5_C3_D2_C,S5_C3_D2,C,RC078,beta-Alaninebetaine,554587456,NA,NA,NA
240415_Smp_S5_C3_D3_A,S5_C3_D3,A,RC078,beta-Alaninebetaine,901008960,NA,NA,NA
240415_Smp_S5_C3_D3_B,S5_C3_D3,B,RC078,beta-Alaninebetaine,2239340800,NA,NA,NA
240415_Smp_S5_C3_D3_C,S5_C3_D3,C,RC078,beta-Alaninebetaine,2233420032,NA,NA,NA
240415_Smp_S6_C1_D1_A,S6_C1_D1,A,RC078,beta-Alaninebetaine,15453559808,NA,NA,NA
240415_Smp_S6_C1_D1_B,S6_C1_D1,B,RC078,beta-Alaninebetaine,11343912960,NA,NA,NA
240415_Smp_S6_C1_D1_C,S6_C1_D1,C,RC078,beta-Alaninebetaine,18650204160,NA,NA,NA
240415_Smp_S6_C1_D2_A,S6_C1_D2,A,RC078,beta-Alaninebetaine,2572398592,NA,NA,NA
240415_Smp_S6_C1_D2_B,S6_C1_D2,B,RC078,beta-Alaninebetaine,1586136448,NA,NA,NA
240415_Smp_S6_C1_D2_C,S6_C1_D2,C,RC078,beta-Alaninebetaine,5409184768,NA,NA,NA
240415_Smp_S7_C3_D5_A,S7_C3_D5,A,RC078,beta-Alaninebetaine,1341506560,NA,NA,NA
240415_Smp_S7_C3_D5_B,S7_C3_D5,B,RC078,beta-Alaninebetaine,707662016,NA,NA,NA
240415_Smp_S7_C3_D5_C,S7_C3_D5,C,RC078,beta-Alaninebetaine,1339300864,NA,NA,NA
240415_Smp_S7_C3_D6_A,S7_C3_D6,A,RC078,beta-Alaninebetaine,839327040,NA,NA,NA
240415_Smp_S7_C3_D6_B,S7_C3_D6,B,RC078,beta-Alaninebetaine,597631680,NA,NA,NA
240415_Smp_S7_C3_D6_C,S7_C3_D6,C,RC078,beta-Alaninebetaine,1148787968,NA,NA,NA
240415_Smp_S2_C4_D5_A,S2_C4_D5,A,RC078,Dimethylsulfoniopropionate,217118960,NA,NA,NA
240415_Smp_S2_C4_D5_B,S2_C4_D5,B,RC078,Dimethylsulfoniopropionate,183024096,NA,NA,NA
240415_Smp_S2_C4_D5_C,S2_C4_D5,C,RC078,Dimethylsulfoniopropionate,118523456,NA,NA,NA
240415_Smp_S2_C4_D6_A,S2_C4_D6,A,RC078,Dimethylsulfoniopropionate,168776528,NA,NA,NA
240415_Smp_S2_C4_D6_B,S2_C4_D6,B,RC078,Dimethylsulfoniopropionate,195065296,NA,NA,NA
240415_Smp_S2_C4_D6_C,S2_C4_D6,C,RC078,Dimethylsulfoniopropionate,104506032,NA,NA,NA
240415_Smp_S3_C2_D3_A,S3_C2_D3,A,RC078,Dimethylsulfoniopropionate,313986112,NA,NA,NA
240415_Smp_S3_C2_D3_B,S3_C2_D3,B,RC078,Dimethylsulfoniopropionate,300604352,NA,NA,NA
240415_Smp_S3_C2_D3_C,S3_C2_D3,C,RC078,Dimethylsulfoniopropionate,415809280,NA,NA,NA
240415_Smp_S3_C2_D4_A,S3_C2_D4,A,RC078,Dimethylsulfoniopropionate,213253600,NA,NA,NA
240415_Smp_S3_C2_D4_B,S3_C2_D4,B,RC078,Dimethylsulfoniopropionate,594246656,NA,NA,NA
240415_Smp_S3_C2_D4_C,S3_C2_D4,C,RC078,Dimethylsulfoniopropionate,228347168,NA,NA,NA
240415_Smp_S5_C3_D2_A,S5_C3_D2,A,RC078,Dimethylsulfoniopropionate,163865984,NA,NA,NA
240415_Smp_S5_C3_D2_B,S5_C3_D2,B,RC078,Dimethylsulfoniopropionate,115902424,NA,NA,NA
240415_Smp_S5_C3_D2_C,S5_C3_D2,C,RC078,Dimethylsulfoniopropionate,190016144,NA,NA,NA
240415_Smp_S5_C3_D3_A,S5_C3_D3,A,RC078,Dimethylsulfoniopropionate,38425848,NA,NA,NA
240415_Smp_S5_C3_D3_B,S5_C3_D3,B,RC078,Dimethylsulfoniopropionate,91850672,NA,NA,NA
240415_Smp_S5_C3_D3_C,S5_C3_D3,C,RC078,Dimethylsulfoniopropionate,108957768,NA,NA,NA
240415_Smp_S6_C1_D1_A,S6_C1_D1,A,RC078,Dimethylsulfoniopropionate,296996832,NA,NA,NA
240415_Smp_S6_C1_D1_B,S6_C1_D1,B,RC078,Dimethylsulfoniopropionate,10571292,NA,NA,NA
240415_Smp_S6_C1_D1_C,S6_C1_D1,C,RC078,Dimethylsulfoniopropionate,1828328,NA,NA,NA
240415_Smp_S6_C1_D2_A,S6_C1_D2,A,RC078,Dimethylsulfoniopropionate,105356696,NA,NA,NA
240415_Smp_S6_C1_D2_B,S6_C1_D2,B,RC078,Dimethylsulfoniopropionate,82066416,NA,NA,NA
240415_Smp_S6_C1_D2_C,S6_C1_D2,C,RC078,Dimethylsulfoniopropionate,111759072,NA,NA,NA
240415_Smp_S7_C3_D5_A,S7_C3_D5,A,RC078,Dimethylsulfoniopropionate,35065536,NA,NA,NA
240415_Smp_S7_C3_D5_B,S7_C3_D5,B,RC078,Dimethylsulfoniopropionate,9435455,NA,NA,NA
240415_Smp_S7_C3_D5_C,S7_C3_D5,C,RC078,Dimethylsulfoniopropionate,4251340,NA,NA,NA
240415_Smp_S7_C3_D6_A,S7_C3_D6,A,RC078,Dimethylsulfoniopropionate,89703672,NA,NA,NA
240415_Smp_S7_C3_D6_B,S7_C3_D6,B,RC078,Dimethylsulfoniopropionate,8982617,NA,NA,NA
240415_Smp_S7_C3_D6_C,S7_C3_D6,C,RC078,Dimethylsulfoniopropionate,4960417,NA,NA,NA
240415_Smp_S2_C4_D5_A,S2_C4_D5,A,RC078,Homarine,623574912,NA,NA,NA
240415_Smp_S2_C4_D5_B,S2_C4_D5,B,RC078,Homarine,559813568,NA,NA,NA
240415_Smp_S2_C4_D5_C,S2_C4_D5,C,RC078,Homarine,547462656,NA,NA,NA
240415_Smp_S2_C4_D6_A,S2_C4_D6,A,RC078,Homarine,815527936,NA,NA,NA
240415_Smp_S2_C4_D6_B,S2_C4_D6,B,RC078,Homarine,1403942784,NA,NA,NA
240415_Smp_S2_C4_D6_C,S2_C4_D6,C,RC078,Homarine,552525696,NA,NA,NA
240415_Smp_S3_C2_D3_A,S3_C2_D3,A,RC078,Homarine,584270272,NA,NA,NA
240415_Smp_S3_C2_D3_B,S3_C2_D3,B,RC078,Homarine,648765632,NA,NA,NA
240415_Smp_S3_C2_D3_C,S3_C2_D3,C,RC078,Homarine,810772160,NA,NA,NA
240415_Smp_S3_C2_D4_A,S3_C2_D4,A,RC078,Homarine,543875072,NA,NA,NA
240415_Smp_S3_C2_D4_B,S3_C2_D4,B,RC078,Homarine,1298646912,NA,NA,NA
240415_Smp_S3_C2_D4_C,S3_C2_D4,C,RC078,Homarine,606064960,NA,NA,NA
240415_Smp_S5_C3_D2_A,S5_C3_D2,A,RC078,Homarine,798736768,NA,NA,NA
240415_Smp_S5_C3_D2_B,S5_C3_D2,B,RC078,Homarine,799882944,NA,NA,NA
240415_Smp_S5_C3_D2_C,S5_C3_D2,C,RC078,Homarine,450191680,NA,NA,NA
240415_Smp_S5_C3_D3_A,S5_C3_D3,A,RC078,Homarine,439564608,NA,NA,NA
240415_Smp_S5_C3_D3_B,S5_C3_D3,B,RC078,Homarine,957650752,NA,NA,NA
240415_Smp_S5_C3_D3_C,S5_C3_D3,C,RC078,Homarine,904488448,NA,NA,NA
240415_Smp_S6_C1_D1_A,S6_C1_D1,A,RC078,Homarine,679759808,NA,NA,NA
240415_Smp_S6_C1_D1_B,S6_C1_D1,B,RC078,Homarine,718394624,NA,NA,NA
240415_Smp_S6_C1_D1_C,S6_C1_D1,C,RC078,Homarine,730915584,NA,NA,NA
240415_Smp_S6_C1_D2_A,S6_C1_D2,A,RC078,Homarine,458762688,NA,NA,NA
240415_Smp_S6_C1_D2_B,S6_C1_D2,B,RC078,Homarine,167749072,NA,NA,NA
240415_Smp_S6_C1_D2_C,S6_C1_D2,C,RC078,Homarine,575768128,NA,NA,NA
240415_Smp_S7_C3_D5_A,S7_C3_D5,A,RC078,Homarine,1233483904,NA,NA,NA
240415_Smp_S7_C3_D5_B,S7_C3_D5,B,RC078,Homarine,658343808,NA,NA,NA
240415_Smp_S7_C3_D5_C,S7_C3_D5,C,RC078,Homarine,1162980352,NA,NA,NA
240415_Smp_S7_C3_D6_A,S7_C3_D6,A,RC078,Homarine,1018983424,NA,NA,NA
240415_Smp_S7_C3_D6_B,S7_C3_D6,B,RC078,Homarine,766013952,NA,NA,NA
240415_Smp_S7_C3_D6_C,S7_C3_D6,C,RC078,Homarine,994516096,NA,NA,NA
240415_Smp_S2_C4_D5_A,S2_C4_D5,A,RC078,Trigonelline,26620428,NA,NA,NA
240415_Smp_S2_C4_D5_B,S2_C4_D5,B,RC078,Trigonelline,26830862,NA,NA,NA
240415_Smp_S2_C4_D5_C,S2_C4_D5,C,RC078,Trigonelline,21659244,NA,NA,NA
240415_Smp_S2_C4_D6_A,S2_C4_D6,A,RC078,Trigonelline,25567684,NA,NA,NA
240415_Smp_S2_C4_D6_B,S2_C4_D6,B,RC078,Trigonelline,47466572,NA,NA,NA
