time,sst,sss,lat,lon,chla,N_N,pp_13c,chla_interp,N_N_interp,pp_13c_interp
2023-02-03T05:00:00Z,26.211499977111817,34.51049989064534,9.362383508682251,-139.9834297180176,0.14599886076430535,NA,NA,0.14599886076430535,0.20213674506832446,10.537999326531118
2023-02-03T06:00:00Z,26.419833278656004,34.58800042470296,9.16536332766215,-139.98787943522137,0.13031736769318394,NA,NA,0.13031736769318394,0.2847395496396134,10.47892631522556
2023-02-03T07:00:00Z,26.531666946411132,34.580500539143884,8.956773328781129,-139.988991800944,0.18378965638657807,NA,NA,0.18378965638657807,0.395635139092484,10.42415001819098
2023-02-03T08:00:00Z,26.707333278656005,34.58566691080729,8.740441672007243,-139.9961062113444,0.2022847000822812,NA,NA,0.2022847000822812,0.5324049941826509,10.373790086236443
2023-02-03T09:00:00Z,26.742833201090495,34.61683362325032,8.536078389485677,-139.99957733154298,0.2015681299161128,NA,NA,0.2015681299161128,0.6925226710862962,10.327961232603425
2023-02-03T10:00:00Z,26.826271024800963,34.64610200009104,8.339371180130264,-140.0004365565413,0.2028130248556665,NA,NA,0.2028130248556665,0.8733477134169481,10.286773485060072
2023-02-03T11:00:00Z,26.833166535695394,34.61649932861328,8.128290017445883,-139.99962590535483,0.20841897252673244,NA,NA,0.20841897252673244,1.0721191474350897,10.250332422706407
2023-02-03T12:00:00Z,26.85133374532064,34.632667477925615,7.922858333587646,-140.00103658040365,0.22518136068387654,NA,NA,0.22518136068387654,1.2859485267739166,10.218739398561342
2023-02-03T13:00:00Z,26.86416737238566,34.66399917602539,7.71588499546051,-140.00060424804687,0.20403280269159105,NA,10.19209174891772,0.20403280269159105,1.511812489858694,10.19209174891772
2023-02-03T14:00:00Z,26.82933340072632,34.66116631825765,7.501641662915548,-140.00113321940103,0.22733277677810712,NA,NA,0.22733277677810712,1.7465447897166593,10.230117488693287
2023-02-03T15:00:00Z,26.63766686121623,34.71266644795735,7.291843334833781,-140.00046234130858,0.23007874369599196,NA,NA,0.23007874369599196,1.9868277520193953,10.367729762626055
2023-02-03T16:00:00Z,26.59333340326945,34.74733352661133,7.087413334846497,-140.00156199137368,0.22032182993811877,NA,NA,0.22032182993811877,2.229183112924713,10.576650569005594
