time,lat,lon,depth,station,cast,cell_abundance_bacteria,cell_abundance_picoeuk,cell_abundance_prochloro,cell_abundance_synecho,diameter_bacteria,diameter_picoeuk,diameter_prochloro,diameter_synecho,carbon_quota_bacteria,carbon_quota_picoeuk,carbon_quota_prochloro,carbon_quota_synecho,carbon_biomass_bacteria,carbon_biomass_picoeuk,carbon_biomass_prochloro,carbon_biomass_synecho
2021-12-07T05:14:00.000Z,-2.4451,-140.0577,45,12,6,555.242059041387,7.06785071321018,105.473026292863,7.59605281114358,0.364206666666667,1.73342,0.545346666666667,0.78102,0.0110482849360857,0.618985370651992,0.0313048438610402,0.0791398504363643,6.13559030934073,4.37895255222991,3.30198474402817,0.601515858138384
2021-12-07T05:14:00.000Z,-2.4451,-140.0577,60,12,6,557.432775985656,7.10208374900632,103.59574160054,7.42511860089237,0.363453333333333,1.69324666666667,0.545033333333333,0.780356666666667,0.0109894862052546,0.582266435046884,0.0312570637403266,0.0789131710112306,6.12629945515617,4.13096618570824,3.23827862144489,0.586058384709323
2021-12-07T05:14:00.000Z,-2.4451,-140.0577,75,12,6,545.763982987495,7.02544121144028,99.7630696801537,6.37624036656171,0.360866666666667,1.66248666666667,0.536393333333333,0.78223,0.0107884961865437,0.555531203593759,0.029995112490597,0.079398800649114,5.88922039881032,3.90282278607052,2.99254816254061,0.506174375861006
2021-12-07T05:14:00.000Z,-2.4451,-140.0577,85,12,6,488.885222878627,5.63943576990767,103.614499616086,4.86435885605767,0.361086666666667,1.67476666666667,0.555526666666667,0.80913,0.0108099007306108,0.566507752703763,0.0328344248614251,0.0866315249245762,5.28861131832427,3.20687386979874,3.40248463031903,0.421423684202772
2021-12-07T05:14:00.000Z,-2.4451,-140.0577,90,12,6,429.870203901024,5.17850757681709,109.785624963812,3.89743641800915,0.36665,1.74221333333333,0.603316666666667,0.837156666666667,0.0112416979449798,0.627945869648343,0.040624356142009,0.094584941023789,4.83415894839905,3.24287071324749,4.46029313806763,0.368630788326399
2021-12-07T05:14:00.000Z,-2.4451,-140.0577,100,12,6,352.358491072646,3.04766336928804,45.6357939507027,1.25712514247882,0.37258,1.73395,0.648186666666667,0.882586666666667,0.011725564103012,0.619028701389213,0.0488833762636843,0.108409693366272,4.13189267719963,1.88440916101004,2.23098409151323,0.13621355641394
2021-12-07T05:14:00.000Z,-2.4451,-140.0577,125,12,6,269.092375121766,0.720234867883747,11.3167503103652,0.0519888539522091,0.37457,1.81608,0.8039,0.907223333333333,0.0118989020316472,0.699589147365857,0.0852004160688509,0.116791477032734,3.21083234301865,0.501233461114468,0.964566818548591,0.0057010487425731
2021-12-07T05:14:00.000Z,-2.4451,-140.0577,150,12,6,210.489763939913,0.37587948212283,7.05480995628194,0.0489594376884443,0.37434,1.92197333333333,0.823963333333333,0.84652,0.0118590272081932,0.824236592996607,0.0908048332868571,0.0981951568898763,2.49630801908185,0.316550865426527,0.640637969725509,0.00498118902946683
2021-12-07T05:14:00.000Z,-2.4451,-140.0577,200,12,6,171.390904307034,0.0295045836186032,0.211292604465109,0.0182604831719794,0.387323333333333,1.71845666666667,0.75481,0.927156666666667,0.0129486697220694,0.607318271330849,0.0786251326084,0.124560106102272,2.21954305634039,0.0170704169650815,0.021416477224345,0.00229026764877369
2021-12-08T15:05:00.000Z,0.1232,-141.9195,5,13,3,858.064472113067,12.7982338258325,193.134175810295,12.3331315030966,0.365196666666667,1.56282,0.557876666666667,0.819153333333333,0.0111364954639567,0.473659227038265,0.033193275505421,0.0894524934254061,9.58457014570339,6.06449044190093,6.41069868498755,1.1031797623061
