Cruise,Station,Cast,pressure_db,depth_m,temperature_degC,practical_salinity_psu,absolute_salinity_psu,potential_temp_degC,conservative_temp_degC,in_situ_density_kgpm3,potential_density_kgpm3,oxygen_V,beam_attenuation_pm,beam_transmission_percent,fluorescence_mgpm3,latitude,longitude
RC0078,S3,C1,53.458,53,9.0863,31.0177,31.166559779854264,9.080827668583565,9.141175189886546,1024.1210845541325,1023.8774563458791,1.8637,0.2004,95.113,0.5921,48.49758,-123.17878
RC0078,S3,C1,52.449,52,9.0876,31.0104,31.159203717850097,9.082231360626782,9.142706937316685,1024.1105996686888,1023.8715621886172,1.8684,0.1958,95.2222,0.6003,48.49758,-123.17878
RC0078,S3,C1,51.44,51,9.0918,30.9993,31.14802943398442,9.0865342004839,9.147215565599991,1024.0967150416732,1023.862270338293,1.8731,0.1927,95.2972,0.6101,48.49758,-123.17878
RC0078,S3,C1,50.432,50,9.1109000000000009,30.9724,31.12097938599011,9.105732455085224,9.166957975818253,1024.0682637397467,1023.8384184727734,1.8761,0.1889,95.3876,0.5864,48.49756,-123.17878
RC0078,S3,C1,49.423,49,9.1236,30.9554,31.103886075613694,9.118532669839741,9.18010620953172,1024.0484874916467,1023.8232424407028,1.8783,0.1928,95.2958,0.6045,48.49756,-123.17878
RC0078,S3,C1,48.414,48,9.1463,30.9315,31.07986658961058,9.141329842734988,9.203418520211061,1024.021810130178,1023.8011737434111,1.8835,0.1926,95.2991,0.7199,48.49756,-123.17878
RC0078,S3,C1,47.405,47,9.1614,30.9195,31.067804188982677,9.156529158809207,9.218896564196092,1024.005551689139,1023.789519585125,1.8875,0.192,95.314,0.6177,48.49756,-123.17878
RC0078,S3,C1,46.397,46,9.1697,30.9122,31.06046433449475,9.164930619097202,9.227463421500325,1023.9939965798194,1023.7825581333044,1.8948,0.1937,95.2739,0.6196,48.49754,-123.17878
RC0078,S3,C1,45.388,45,9.1733,30.9102,31.058449902104297,9.16863352992304,9.231218987697527,1023.9872803352655,1023.7804368929769,1.9006,0.1956,95.2275,0.6507,48.49754,-123.17878
RC0078,S3,C1,44.379,44,9.1917,30.8949,31.043071683650673,9.187132382504629,9.250069826713924,1023.9679462449108,1023.7657083785522,1.9054,0.1959,95.221,0.6386,48.49754,-123.17878
RC0078,S3,C1,43.37,43,9.2196,30.8699,31.017946950387664,9.21512896545222,9.27863143602146,1023.9396052007761,1023.7419786018612,1.9098,0.2012,95.0952,0.705,48.49754,-123.17878
RC0078,S3,C1,42.362,42,9.2285,30.858,31.00598505313078,9.224131054284827,9.287880243369974,1023.9243789597391,1023.731343824021,1.9162,0.1991,95.1452,0.6875,48.49754,-123.17878
RC0078,S3,C1,41.353,41,9.2551,30.8217,30.96950613891305,9.250829301627833,9.315328735398785,1023.8874484494152,1023.6990179615273,1.9235,0.205,95.0047,0.7206,48.49752,-123.17878
RC0078,S3,C1,40.344,40,9.2726,30.7911,30.93875457478382,9.268430271283572,9.333537654977048,1023.856351923932,1023.6725187095116,1.9281,0.197,95.1946,0.6917,48.49752,-123.17878
RC0078,S3,C1,39.336,39,9.2915,30.7355,30.882889233171138,9.287432364845671,9.353576884170801,1023.805609897949,1023.6263619104699,1.9366,0.1939,95.2671,0.7292,48.49752,-123.17877
RC0078,S3,C1,38.327,38,9.2938,30.7167,30.864003511025143,9.28983736895947,9.356311038125021,1023.7860337078026,1023.6113726431495,1.9432,0.1937,95.2738,0.7167,48.4975,-123.17876
RC0078,S3,C1,37.318,37,9.2869,30.6979,30.8451177890848,9.283044945455028,9.349797060027731,1023.7678772595235,1023.5977951575214,1.949,0.1968,95.1998,0.6933,48.4975,-123.17876
RC0078,S3,C1,36.309,36,9.2842,30.689,30.836179540531187,9.28045064528754,9.347337873553148,1023.756767495422,1023.5912718856472,1.9518,0.193,95.2904,0.7574,48.4975,-123.17876
RC0078,S3,C1,35.301,35,9.2829,30.6852,30.83236574176821,9.279255512877299,9.346199922936488,1023.7494105601369,1023.5885000312182,1.9516,0.193,95.2895,0.7636,48.49749,-123.17876
RC0078,S3,C1,34.292,34,9.2832,30.6784,30.825537557836682,9.279660178079293,9.346720983473805,1023.7394700968472,1023.5831498227432,1.9512,0.1904,95.3522,0.6017,48.49748,-123.17876
RC0078,S3,C1,33.283,33,9.2842,30.6748,30.821924722781898,9.280764476191795,9.347891844066384,1023.7319092013365,1023.5801808839394,1.9511,0.1876,95.4173,0.6232,48.49748,-123.17876
RC0078,S3,C1,32.275,32,9.2924,30.6586,30.805651441670374,9.289067510953796,9.356513104917006,1023.7134482716499,1023.5663094311769,1.9508,0.1889,95.388,0.6268,48.49746,-123.17876
RC0078,S3,C1,31.266,31,9.3077,30.6359,30.78284698538797,9.304469332470886,9.372382521410326,1023.688835205632,1023.5462938971953,1.9511,0.1913,95.3293,0.6678,48.49745,-123.17876
RC0078,S3,C1,30.257,30,9.3093,30.6324,30.77933461923019,9.306173578325613,9.37415518071236,1023.6812594820758,1023.5433106640096,1.9526,0.192,95.3133,0.7526,48.49744,-123.17876
RC0078,S3,C1,29.249,29,9.3095,30.6176,30.764509511430095,9.306478531811257,9.374710713932075,1023.6651202539815,1023.5317554336374,1.9563,0.1948,95.2476,0.6377,48.49744,-123.17876
RC0078,S3,C1,28.24,28,9.3194,30.6086,30.75552644279541,9.316481204728492,9.38492117555939,1023.6519892006262,1023.5232214253786,1.9585,0.1893,95.3778,0.6957,48.49744,-123.17876
RC0078,S3,C1,27.232,27,9.3408,30.5987,30.74563895034996,9.33798154286739,9.406709782237375,1023.6363875618033,1023.512219479596,1.96,0.197,95.1949,0.639,48.49742,-123.17876
RC0078,S3,C1,26.223,26,9.3847,30.5738,30.720679423778574,9.381978381610368,9.4513768989296,1023.605639045963,1023.4860852313107,1.9637,0.1908,95.342,0.7093,48.49742,-123.17876
RC0078,S3,C1,25.214,25,9.402,30.5641,30.71099285148939,9.399380321445173,9.469042282708614,1023.5908135826122,1023.47585963919,1.9703,0.1986,95.1561,0.7226,48.49742,-123.17876
RC0078,S3,C1,24.206,24,9.4111,30.5555,30.70241146233249,9.408583846883555,9.478444127344765,1023.578117044775,1023.4677532409479,1.9806,0.2011,95.0969,0.7988,48.4974,-123.17876
RC0078,S3,C1,23.197,23,9.428,30.5218,30.668609376019518,9.425587079334111,9.4961164744993,1023.5447007948848,1023.4389303633425,1.9897,0.1965,95.206,0.7908,48.4974,-123.17876
RC0078,S3,C1,22.188,22,9.4248,30.5094,30.656209647397713,9.422493130210775,9.493214939247444,1023.5309535762641,1023.4297698844547,1.9961,0.1953,95.2345,0.7969,48.49739,-123.17876
RC0078,S3,C1,21.18,21,9.4274,30.4952,30.642001145293136,9.425198101886663,9.496176398637735,1023.5149126986922,1023.4183143087396,2.0027,0.1986,95.1561,0.8537,48.49738,-123.17876
RC0078,S3,C1,20.171,20,9.4276,30.4903,30.637137438857167,9.425503246627194,9.496566412477152,1023.5064661084157,1023.414458418552,2.0045,0.2091,94.9078,0.8423,48.49738,-123.17876
RC0078,S3,C1,19.162,19,9.4269,30.4832,30.630023760700915,9.424908561072165,9.496088659870088,1023.4964491710747,1023.4090314873936,2.0059,0.2077,94.9406,0.8098,48.49737,-123.17876
RC0078,S3,C1,18.154,18,9.427,30.4765,30.623303960107894,9.425113604982451,9.496408502725783,1023.486623500223,1023.4037919500173,2.0062,0.2069,94.9605,0.8856,48.49736,-123.17876
RC0078,S3,C1,17.145,17,9.4192,30.485,30.631857395129423,9.41741935770911,9.488525319044431,1023.4898285343617,1023.4115871302396,2.0065,0.2078,94.939,1.0183,48.49736,-123.17876
RC0078,S3,C1,16.137,16,9.4153,30.4426,30.589265591009312,9.413625659296502,9.485427681139555,1023.4528770921853,1023.3792145453003,2.0065,0.2077,94.9413,0.8976,48.49734,-123.17876
RC0078,S3,C1,15.128,15,9.4488,30.3764,30.52275910089815,9.447228104950376,9.520351571479312,1023.3916405064684,1023.3225729527937,2.0048,0.2061,94.978,0.8598,48.49734,-123.17876
RC0078,S3,C1,14.12,14,9.4547,30.3611,30.507397809985108,9.453232625323265,9.526651723067129,1023.3742338317186,1023.3097540833652,2.0041,0.2059,94.9834,0.8669,48.49734,-123.17875
RC0078,S3,C1,13.111,13,9.4703,30.2858,30.431747370303917,9.468937498090602,9.543730263393668,1023.3086993848794,1023.2488064866174,2.0106,0.2064,94.9706,0.7953,48.49732,-123.17874
RC0078,S3,C1,12.102,12,9.464,30.2935,30.439496889452478,9.462742871173036,9.537367111007724,1023.3110483006732,1023.2557474337447,2.0171,0.2117,94.8448,0.8195,48.49732,-123.17874
RC0078,S3,C1,11.094,11,9.4607,30.2989,30.444935313004805,9.459547839452657,9.534060957677294,1023.3111500791287,1023.2604375480829,2.0225,0.2089,94.9125,0.7818,48.49731,-123.17874
RC0078,S3,C1,10.085,10,9.4709,30.2209,30.366571746125157,9.469853095659081,9.545753587809376,1023.2443548364594,1023.198228580224,2.0233,0.2167,94.726,0.7492,48.4973,-123.17874
RC0078,S3,C1,9.077,9,9.4824,30.1552,30.300598120067267,9.48145789640457,9.558546344649175,1023.1869231574682,1023.1453811998826,2.0227,0.2162,94.7379,0.7679,48.49729,-123.17874
RC0078,S3,C1,8.068,8,9.496,30.0987,30.243871548002872,9.495162523948643,9.573297420340932,1023.1363126660606,1023.0993616111446,2.0227,0.2217,94.6082,0.8184,48.49728,-123.17874
RC0078,S3,C1,7.06,7,9.5046,30.0746,30.219701074422073,9.503866995930087,9.582467035676316,1023.1116534470451,1023.079291386182,2.0249,0.2251,94.5275,0.8117,48.49726,-123.17874
RC0078,S3,C1,6.051,6,9.4949,30.1329,30.278328253605533,9.494271709843462,9.57181973326357,1023.1538382526578,1023.1260743723352,2.027,0.2234,94.5685,0.7821,48.49724,-123.17874
RC0078,S3,C1,5.043,5,9.5352,30.0352,30.180202430888304,9.534675600000849,9.614144080545968,1023.0670945738005,1023.0439181610386,2.0295,0.2269,94.486,0.8542,48.49721,-123.17874
RC0078,S3,C1,4.034,4,9.6453,29.8621,30.006312210000097,9.644878216288284,9.72803118651113,1022.9109515220106,1022.8923702029266,2.0608,0.2275,94.4724,0.7967,48.49714,-123.17874
RC0078,S3,C1,3.026,3,9.7588,29.706,29.849503534436984,9.758481723978537,9.845097561608034,1022.7674431277707,1022.7534515972511,2.1343,0.2153,94.7564,1.0674,48.49706,-123.17874
RC0078,S3,C2,12.102,12,9.3587,30.5951,30.742548938730792,9.357447057232614,9.426346276371074,1023.5617172530998,1023.5064249656549,1.9921,0.1998,95.1276,0.8137,48.49778,-123.15289
RC0078,S3,C2,13.111,13,9.3598,30.6074,30.754895437120734,9.358442156111861,9.427139352243225,1023.5757179236548,1023.5158346311456,2.0031,0.216,94.7429,0.7156,48.49734,-123.15258
RC0078,S3,C2,14.119,14,9.364,30.6125,30.760007435943955,9.362537112198671,9.431171308336342,1023.5836382619419,1023.5191688722593,1.996,0.2071,94.9544,0.7628,48.49732,-123.15257
RC0078,S3,C2,15.128,15,9.3626,30.6306,30.778182057719114,9.361032218807491,9.429352214820257,1023.6025327006172,1023.533472959133,1.9927,0.2083,94.9264,0.949,48.49731,-123.15256
RC0078,S3,C2,16.137,16,9.3458,30.6383,30.785906560175814,9.344129419966812,9.41222456317447,1023.6157210470085,1023.5420631350887,1.9919,0.1973,95.1883,0.7574,48.4973,-123.15255
RC0078,S3,C2,17.145,17,9.3407,30.6468,30.794434922414563,9.338925400942136,9.406848032881003,1023.6277199348871,1023.5494730881921,1.9893,0.2009,95.1016,0.7194,48.49729,-123.15254
RC0078,S3,C2,18.154,18,9.3416,30.6586,30.80627916145097,9.3397203995724265,9.407448467168443,1023.641362514231,1023.5585255359422,1.9852,0.1957,95.2259,0.8283,48.49728,-123.15254
RC0078,S3,C2,19.163,19,9.3149,30.6931,30.840932719203124,9.312918696963866,9.37991656273716,1023.6769102780987,1023.5894745538941,1.9838,0.1931,95.2878,0.7994,48.49726,-123.15253
RC0078,S3,C2,20.171,20,9.2854,30.7067,30.85457754188767,9.283318454868398,9.349924277253153,1023.6966327714797,1023.6045966503497,1.9807,0.1874,95.4233,0.69,48.49725,-123.15252
RC0078,S3,C2,21.18,21,9.2851,30.7136,30.861450526666115,9.282914021734065,9.349401721679088,1023.7066527166655,1023.6100246186194,1.9721,0.1893,95.3787,0.8031,48.49724,-123.15251
RC0078,S3,C2,22.188,22,9.2733,30.7236,30.87143845695088,9.271011497600888,9.337265944456664,1023.7208483710691,1023.6196273672914,1.9649,0.1862,95.4526,0.6999,48.49722,-123.1525
RC0078,S3,C2,23.197,23,9.2592,30.7259,30.873689256944814,9.256809683139222,9.322947704660303,1023.7294147398534,1023.6235929536174,1.9599,0.1917,95.3208,0.6447,48.49721,-123.15249
RC0078,S3,C2,24.206,24,9.2506,30.7311,30.878853991449997,9.248106946877279,9.31411017833212,1023.7393892957019,1023.6289701608231,1.955,0.1924,95.3036,0.6247,48.4972,-123.15248
RC0078,S3,C2,25.214,25,9.2304,30.7628,30.910646120974057,9.227805628889948,9.293167571861831,1023.7717459385684,1023.6567328774428,1.949,0.1915,95.324700000000007,0.6757,48.49718,-123.15247
RC0078,S3,C2,26.223,26,9.2284,30.7632,30.910987708055877,9.225702021789626,9.291045859719729,1023.7769736271296,1023.6573657824318,1.9437,0.1954,95.2339,0.6361,48.49718,-123.15246
RC0078,S3,C2,27.232,27,9.226,30.7693,30.91705665852904,9.223198278926635,9.288426522263407,1023.7866948378444,1023.6624933928802,1.9392,0.1958,95.2217,0.6455,48.49716,-123.15245
RC0078,S3,C2,28.24,28,9.2298,30.7755,30.92322612901728,9.226893309195068,9.292037848714944,1023.7955367244115,1023.6667506112062,1.9368,0.1882,95.4041,0.7618,48.49715,-123.15244
RC0078,S3,C2,29.249,29,9.2323,30.7778,30.925476802506427,9.229288607880752,9.294407617262527,1023.8015499938494,1023.668173059485,1.9358,0.1857,95.4656,0.6517,48.49714,-123.15242
RC0078,S3,C2,30.258,30,9.2304,30.7853,30.932966711413453,9.227284621859747,9.292267315272259,1023.8122825983553,1023.6743132845965,1.9353,0.1909,95.3408,0.6506,48.49712,-123.15242
RC0078,S3,C2,31.266,31,9.2207,30.7978,30.94552223915571,9.217482348737756,9.282203170143966,1023.8280972072595,1023.6855356862739,1.9348,0.1912,95.3316,0.6182,48.49711,-123.1524
RC0078,S3,C2,32.275,32,9.1963,30.8117,30.959484474389363,9.19298360710147,9.257340758396118,1023.8472617035621,1023.7000921793147,1.9325,0.1978,95.1744,0.7152,48.4971,-123.15239
RC0078,S3,C2,33.284,33,9.1644,30.8249,30.97274334834907,9.160987117902563,9.224953208870467,1023.8670267975089,1023.7152422014545,1.9294,0.1915,95.3258,0.6338,48.49709,-123.15238
RC0078,S3,C2,34.292,34,9.1236,30.8408,30.988715172872567,9.12009334969879,9.18357751640468,1023.8902395247611,1023.7338366725338,1.9207,0.1824,95.5433,0.582,48.49708,-123.15238
RC0078,S3,C2,35.301,35,9.1132,30.8518,30.99976348474934,9.109592144442827,9.17283817948647,1023.9049941073256,1023.7439912526044,1.9106,0.1837,95.5121,0.5856,48.49706,-123.15236
RC0078,S3,C2,36.31,36,9.1032,30.8634,31.011414671546483,9.099490908305155,9.162491289829655,1023.9201538804873,1023.7545513480618,1.9,0.1862,95.4516,0.5867,48.49704,-123.15235
RC0078,S3,C2,37.318,37,9.1012,30.8668,31.014826537880584,9.097388072970787,9.160321034407866,1023.9277095586954,1023.757516217298,1.8923,0.187,95.4339,0.6319,48.49703,-123.15234
RC0078,S3,C2,38.327,38,9.1242,30.8786,31.02667868080566,9.120277367015056,9.183135175491035,1023.9379826581221,1023.763219848629,1.8889,0.1861,95.4549,0.5894,48.49702,-123.15232
RC0078,S3,C2,39.336,39,9.1069,30.9341,31.08244037620987,9.102875704572044,9.16472185751098,1023.988404598751,1023.8090505547503,1.8886,0.1872,95.428,0.606,48.497,-123.15232
RC0078,S3,C2,40.344,40,9.032,31.0056,31.15428196595747,9.0278909132123,9.088170069488967,1024.0600595673175,1023.8760687910512,1.8905,0.1953,95.2367,0.5721,48.497,-123.1523
RC0078,S3,C2,41.353,41,8.9904,31.0569,31.20583282966491,8.986197733470538,9.045422029304692,1024.1109123404583,1023.9223037374038,1.8827,0.1931,95.2877,0.5939,48.49698,-123.1523
RC0078,S3,C2,42.362,42,8.9839,31.0646,31.21357462136773,8.979596521139818,9.038661257245723,1024.122502311708,1023.9292945817828,1.8658,0.1896,95.3702,0.6111,48.49697,-123.15228
RC0078,S3,C2,43.37,43,8.9841,31.0672,31.216191950381067,8.979693599727987,9.038716088547535,1024.129101193234,1023.9313038694669,1.8548,0.1869,95.4348,0.5913,48.49695,-123.15228
RC0078,S3,C2,44.379,44,8.9838,31.0672,31.216196817347765,8.979290896738226,9.038311377303819,1024.1337575180064,1023.9313646768957,1.8488,0.1808,95.5802,0.5625,48.49694,-123.15226
RC0078,S3,C2,45.388,45,8.978,31.0828,31.231876501520798,8.973389005915877,9.032123778013617,1024.1513877931156,1023.9443995841458,1.8467,0.1808,95.5799,0.528,48.49692,-123.15225
RC0078,S3,C2,46.397,46,8.9698,31.1025,31.251675855322883,8.965087700030741,9.023457796716913,1024.172573061981,1023.9609885058054,1.8443,0.183,95.5296,0.538,48.4969,-123.15224
RC0078,S3,C2,47.405,47,8.9587,31.1296,31.278910706545098,8.95388705896928,9.011757212579276,1024.1999525698416,1023.9837759247425,1.8422,0.1836,95.5131,0.5274,48.49689,-123.15223
RC0078,S3,C2,48.414,48,8.9578,31.135,31.28434148535747,8.952884234066152,9.010660866834227,1024.208901596925,1023.9881312029015,1.8399,0.1788,95.6286,0.5204,48.49688,-123.15222
RC0078,S3,C2,49.423,49,8.9576,31.1404,31.28977226340717,8.952581130110065,9.010267669768298,1024.2177441125245,1023.99238093319,1.8379,0.1771,95.6706,0.5453,48.49686,-123.15221
RC0078,S3,C2,50.432,50,8.9571,31.1447,31.294104723804463,8.951978199030304,9.009591234069514,1024.2257761614846,1023.995819541175,1.8372,0.1823,95.5449,0.5756,48.49686,-123.1522
RC0078,S3,C2,51.44,51,8.9555,31.1489,31.298345968841247,8.95027578923702,9.00781160809282,1024.233892951252,1023.999346194295,1.8365,0.1787,95.6321,0.5458,48.49684,-123.15219
RC0078,S3,C2,52.449,52,8.9529,31.1578,31.30730979580191,8.9475732993291075,9.004949947871262,1024.2458233750879,1024.0066828332021,1.8357,0.177,95.6714,0.554,48.49683,-123.15218
RC0078,S3,C2,53.458,53,8.9436,31.1764,31.326020183726484,8.938172742007808,8.995198779871664,1024.266320127109,1024.0225817316518,1.8345,0.1763,95.6896,0.5599,48.49681,-123.15216
RC0078,S3,C2,54.467,54,8.9318,31.196,31.34573539995717,8.926273208840538,8.982920675866735,1024.287974906225,1024.0396358218911,1.8332,0.1835,95.5167,0.5235,48.4968,-123.15216
RC0078,S3,C2,55.475,55,8.9121,31.2271,31.37700582435067,8.90647624418338,8.962519878035765,1024.3197737225278,1024.066833245031,1.8307,0.183,95.5268,0.5188,48.49678,-123.15214
RC0078,S3,C2,56.484,56,8.8953,31.2516,31.401644626945902,8.889578693013435,8.945141595029773,1024.345999896904,1024.088453911,1.8271,0.1832,95.5232,0.5252,48.49677,-123.15213
RC0078,S3,C2,57.493,57,8.8908,31.2575,31.40759414817171,8.88497756441844,8.940422348918432,1024.3558842635143,1024.0937403749797,1.8207,0.189,95.3852,0.5613,48.49676,-123.15212
RC0078,S3,C2,58.502,58,8.8825,31.2674,31.417562884712353,8.876577806767097,8.931821359450824,1024.3694579385428,1024.102712788081,1.8159,0.1902,95.3555,0.4995,48.49674,-123.1521
RC0078,S3,C2,59.511,59,8.8524,31.3083,31.458680540088494,8.846385182143827,8.900820648314875,1024.4104621145002,1024.1391000260585,1.8126,0.192,95.3122,0.5034,48.49674,-123.1521
RC0078,S3,C2,60.52,60,8.8285,31.3453,31.49587951044236,8.82239038553345,8.876112822343538,1024.4474895190212,1024.1715167427565,1.8072,0.1949,95.2433,0.4762,48.49672,-123.15209
RC0078,S3,C2,61.528,61,8.8099,31.3718,31.522528064343764,8.803694435286198,8.856900710729173,1024.4755362444237,1024.194959282555,1.7988,0.2015,95.0878,0.4424,48.49671,-123.15208
RC0078,S3,C2,62.537,62,8.8003,31.3835,31.53430555717238,8.79399570747066,8.8469679498631,1024.4907055480458,1024.205525213125,1.7914,0.2024,95.0653,0.4849,48.4967,-123.15206
RC0078,S3,C2,63.546,63,8.785,31.4115,31.56246140081856,8.778598248504553,8.83104674901915,1024.5194246066035,1024.2296406398773,1.7854,0.2181,94.6941,0.4743,48.49668,-123.15206
RC0078,S3,C2,64.555,64,8.7681,31.4375,31.58860767091373,8.761601906669032,8.813553012055406,1024.5468279676272,1024.2524366645769,1.7793,0.2209,94.6286,0.4423,48.49667,-123.15204
RC0078,S3,C2,65.563,65,8.7567,31.4543,31.60550972889622,8.750104011030878,8.801732039115594,1024.5662337274375,1024.2672429513939,1.7749,0.2246,94.5412,0.4595,48.49666,-123.15204
RC0078,S3,C2,66.572,66,8.7528,31.46,31.611258461655247,8.746103456942851,8.79762154239856,1024.5758704577229,1024.2722812658672,1.7697,0.2266,94.4935,0.4633,48.49665,-123.15202
RC0078,S3,C2,67.581,67,8.7493,31.4665,31.617811049449347,8.742502643401576,8.793899673348443,1024.5860696001835,1024.277883077934,1.7654,0.2251,94.5266,0.4463,48.49664,-123.15201
RC0078,S3,C2,68.59,68,8.7434,31.4779,31.629287209277322,8.736502587728701,8.78768883419881,1024.6004456485332,1024.2876606722598,1.7629,0.2245,94.5427,0.427,48.49662,-123.152
RC0078,S3,C2,69.599,69,8.7382,31.4862,31.637648476032783,8.731202533576646,8.782231333593568,1024.612302530345,1024.2949184922297,1.7603,0.2298,94.4177,0.4619,48.49661,-123.15199
RC0078,S3,C2,70.608,70,8.6933,31.5416,31.693336336769615,8.68621874743988,8.736158123682031,1024.6668137800216,1024.3447913369343,1.758,0.2238,94.5585,0.4011,48.4966,-123.15198
RC0078,S3,C2,71.617,71,8.6853,31.5507,31.70250150706926,8.678120443276379,8.7278784504570055,1024.6797145007877,1024.3530881010738,1.7539,0.2271,94.4806,0.4066,48.49659,-123.15197
RC0078,S3,C2,72.625,72,8.6648,31.5764,31.72834654818492,8.65752737876802,8.706783923220256,1024.7074166961786,1024.37617904155,1.7461,0.2319,94.3675,0.3966,48.49658,-123.15196
RC0078,S3,C2,73.634,73,8.6362,31.6104,31.762531588395305,8.628838034966204,8.677427215835483,1024.7428020472792,1024.40693892595,1.7391,0.2382,94.2184,0.382,48.49656,-123.15195
RC0078,S3,C2,74.643,74,8.6168,31.6366,31.788879132757117,8.609344679056706,8.657432257568857,1024.7707293975807,1024.4302516168136,1.7322,0.2322,94.3612,0.4088,48.49655,-123.15194
RC0078,S3,C2,75.652,75,8.6092,31.6453,31.79764246655492,8.601646765642762,8.64956298194887,1024.783256523481,1024.4381740992244,1.7233,0.2438,94.0861,0.3802,48.49654,-123.15193
RC0078,S3,C2,76.661,76,8.5989,31.655,31.80741563545181,8.591250385785111,8.638968236342858,1024.7969670371224,1024.447275560688,1.7156,0.2476,93.9983,0.3873,48.49652,-123.15192
RC0078,S3,C2,77.67,77,8.5831,31.6732,31.825732396506094,8.57535635718665,8.622717625753223,1024.8181215574557,1024.4638160032866,1.7095,0.257,93.7785,0.3538,48.49651,-123.15191
RC0078,S3,C2,78.679,78,8.5654,31.6939,31.84656123296865,8.557563336407268,8.604521135037222,1024.8415067999144,1024.482584841516,1.7058,0.2567,93.7837,0.3793,48.4965,-123.1519
RC0078,S3,C2,79.688,79,8.5627,31.6969,31.84960483503871,8.554763580203216,8.601662083120797,1024.8488593575125,1024.485337513146,1.6989,0.2594,93.7228,0.3811,48.49649,-123.15189
RC0078,S3,C2,80.696,80,8.5622,31.6977,31.850437812944545,8.554162864640231,8.601046154656002,1024.8541643646981,1024.486049981957,1.6942,0.2652,93.5849,0.3762,48.49648,-123.15188
RC0078,S3,C2,81.705,81,8.5617,31.6983,31.851069854820157,8.553562065939472,8.600433333862373,1024.8593180689008,1024.48660654854,1.6913,0.273,93.4021,0.3711,48.49646,-123.15186
RC0078,S3,C2,82.714,82,8.5585,31.7027,31.85552022062985,8.55026247608933,8.59705011928605,1024.8678357776282,1024.4905244468725,1.6898,0.2661,93.5627,0.3452,48.49646,-123.15186
RC0078,S3,C2,83.723,83,8.5522,31.711,31.863889393089718,8.54386438140364,8.59049367462564,1024.879855237478,1024.4979405946003,1.6884,0.2678,93.5249,0.3619,48.49644,-123.15185
RC0078,S3,C2,84.732,84,8.5487,31.7161,31.86904314975465,8.540264955560023,8.5867983644084,1024.8889629631778,1024.5024483735415,1.687,0.2702,93.4683,0.3482,48.49642,-123.15184000000001
RC0078,S3,C2,85.741,85,8.5459,31.7199,31.872890649672073,8.53736526882564,8.583826383407038,1024.8969532454282,1024.5058392470448,1.6854,0.2727,93.4089,0.3216,48.49642,-123.15182
RC0078,S3,C2,86.75,86,8.545,31.7211,31.874125610179377,8.536364692428437,8.582802639587797,1024.9026338720792,1024.5069225804154,1.6838,0.2686,93.5048,0.3362,48.4964,-123.15181
RC0078,S3,C2,87.759,87,8.537,31.7331,31.88621268723995,8.5282673966234,8.574481536419995,1024.917789517897,1024.517473868035,1.6824,0.2768,93.314,0.3224,48.4964,-123.1518
RC0078,S3,C2,88.768,88,8.5273,31.7467,31.89990750423936,8.518471102515473,8.564429412209595,1024.9344456598467,1024.5295231251298,1.681,0.272,93.4258,0.3633,48.49638,-123.1518
RC0078,S3,C2,89.777,89,8.5265,31.7475,31.900740565933656,8.517570588986105,8.563512560286636,1024.9397996184855,1024.5302797452991,1.6786,0.2767,93.3172,0.3303,48.49638,-123.15178
RC0078,S3,C2,90.786,90,8.5259,31.7481,31.901372661963265,8.51686996166219,8.562799579247883,1024.9449677855685,1024.5308509318124,1.6759,0.2766,93.3176,0.3513,48.49637,-123.15177
RC0078,S3,C2,91.795,91,8.5252,31.7492,31.902507173528257,8.516069327581361,8.561978238755433,1024.9505403078115,1024.531826703457,1.6747,0.2747,93.362,0.367,48.49636,-123.15176
RC0078,S3,C2,92.804,92,8.5242,31.7505,31.903842651581094,8.514968870757512,8.56085269576602,1024.9563134263553,1024.5330026449503,1.6737,0.2747,93.3638,0.3346,48.496339999999996,-123.15176
RC0078,S3,C2,93.813,93,8.5216,31.7544,31.907790694583223,8.512269178719851,8.558080174691922,1024.9643511549757,1024.5364416691402,1.6726,0.2783,93.2784,0.3513,48.496339999999996,-123.15174
RC0078,S3,C2,94.822,94,8.5219,31.7542,31.907618934619435,8.512468006940338,8.558282978629782,1024.968761160542,1024.5362564012735,1.672,0.2782,93.2814,0.3409,48.49633,-123.15174
RC0078,S3,C2,95.831,95,8.5225,31.7535,31.906944757903215,8.51296667284282,8.558794771161821,1024.9727366865009,1024.5356370609245,1.6716,0.281,93.2159,0.3481,48.49632,-123.15173
RC0078,S3,C2,96.84,96,8.5214,31.7552,31.908682181572157,8.511766213342566,8.557562476608794,1024.9788360204402,1024.5371396097712,1.6715,0.2828,93.1742,0.3512,48.49632,-123.15172
RC0078,S3,C2,97.848,97,8.5209,31.7562,31.90971619409257,8.511165510937452,8.556943471716801,1024.9842956305497,1024.5380079032777,1.6708,0.2798,93.2431,0.3511,48.49631,-123.15172
RC0078,S3,C2,98.857,98,8.5206,31.7568,31.910348302913665,8.510764610057612,8.556531428292585,1024.9894182059202,1024.5385348504503,1.6703,0.2767,93.3168,0.3361,48.4963,-123.1517
RC0078,S3,C2,99.866,99,8.5203,31.7575,31.911080897036065,8.510363683224806,8.55611776948441,1024.9946185787644,1024.5391397687356,1.6698,0.2825,93.1817,0.4189,48.49629,-123.1517
