Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM
HILIC_Pos_Standards,170706_Smp_S3E15D15_B,L-Methionine,7.83,1905415,0,98426,-3.5
HILIC_Pos_Standards,170706_Smp_S3E15D15_C,L-Methionine,7.38,2721345,0,130747,-2.3
HILIC_Pos_Standards,170706_Smp_S3E15E15_Ds,L-Methionine,7.46,75486,0,11097,-1.6
HILIC_Pos_Standards,170706_Smp_S4E16D15_A,L-Methionine,7.81,1491202,0,97775,-3
HILIC_Pos_Standards,170706_Smp_S4E16D15_B,L-Methionine,7.32,1615743,0,131566,-2.6
HILIC_Pos_Standards,170706_Smp_S4E16D15_C,L-Methionine,7.67,2038900,0,120233,-4
HILIC_Pos_Standards,170706_Smp_S4E16D15_Ds,L-Methionine,7.78,535358,0,44774,-2.9
HILIC_Pos_Standards,170706_Smp_S5E28D15_A,L-Methionine,7.54,3238299,0,174867,-4.3
HILIC_Pos_Standards,170706_Smp_S5E28D15_B,L-Methionine,7.4,3637280,0,185935,-2.3
HILIC_Pos_Standards,170706_Smp_S5E28D15_C,L-Methionine,7.87,6312382,11448,351637,-3.4
HILIC_Pos_Standards,170706_Smp_S5E28D15_Ds,L-Methionine,7.77,1445568,0,79890,-2.8
HILIC_Pos_Standards,170706_Smp_S6E37D15_A,L-Methionine,7.83,109929824,184170,7006825,-4
HILIC_Pos_Standards,170706_Smp_S6E37D15_B,L-Methionine,7.8,148413408,0,7737413,-3.6
HILIC_Pos_Standards,170706_Smp_S6E37D15_C,L-Methionine,7.61,132473840,1365852,5301933,-2.8
HILIC_Pos_Standards,170706_Smp_S6E37D15_Ds,L-Methionine,7.61,7375698,0,357031,-4
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_1,N6-Methyladenine,3.97,664437,136999,48711,-3.1
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_2,N6-Methyladenine,3.97,865630,0,41618,-3.3
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_3,N6-Methyladenine,3.95,912274,119180,51240,-3.8
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_4,N6-Methyladenine,4.48,1387952,0,92021,-3.1
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_5,N6-Methyladenine,3.92,890522,405439,66447,-2.5
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_6,N6-Methyladenine,3.96,1325458,8046,52914,-3.4
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_1,N6-Methyladenine,3.97,1187573,519,60822,-3.1
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_2,N6-Methyladenine,3.97,1428785,0,76558,-3.6
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_3,N6-Methyladenine,3.93,1433514,0,69357,-3.8
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_4,N6-Methyladenine,4.01,1625241,0,104421,-2.7
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_5,N6-Methyladenine,3.89,1026148,223363,77886,-2.8
HILIC_Pos_Standards,170706_Blk_Blk0p2_1,N6-Methyladenine,4.11,68114,0,23274,-3.4
HILIC_Pos_Standards,170706_Blk_Blk0p2_2,N6-Methyladenine,4.1,331915,36159,71802,-2.5
HILIC_Pos_Standards,170706_Blk_BlkMQ_1,N6-Methyladenine,3.97,56490,0,39867,-2.9
HILIC_Pos_Standards,170706_Blk_BlkMQ_3,N6-Methyladenine,4.04,86051,19032,33778,-3.4
HILIC_Pos_Standards,170706_Blk_MQBlk_2,N6-Methyladenine,4.15,77646,0,18591,-1.8
HILIC_Pos_Standards,170706_Poo_TruePoo_Full1,N6-Methyladenine,4.01,290502,237016,16035,-2.9
HILIC_Pos_Standards,170706_Poo_TruePoo_Full2,N6-Methyladenine,4.01,417299,0,19725,-3.6
HILIC_Pos_Standards,170706_Poo_TruePoo_Full3,N6-Methyladenine,4.02,467389,0,22984,-3.9
HILIC_Pos_Standards,170706_Poo_TruePoo_Full4,N6-Methyladenine,3.98,411977,116630,43210,-4.7
HILIC_Pos_Standards,170706_Poo_TruePoo_Full5,N6-Methyladenine,3.87,250867,231848,36966,-2.8
HILIC_Pos_Standards,170706_Poo_TruePoo_Full6,N6-Methyladenine,3.87,353380,273874,49912,-2.6
HILIC_Pos_Standards,170706_Poo_TruePoo_Full7,N6-Methyladenine,3.78,415771,176022,56344,-3.1
HILIC_Pos_Standards,170706_Poo_TruePoo_Half1,N6-Methyladenine,3.94,156240,82115,26825,-3.8
HILIC_Pos_Standards,170706_Poo_TruePoo_Half2,N6-Methyladenine,3.86,191884,0,13571,-3.7
HILIC_Pos_Standards,170706_Poo_TruePoo_Half3,N6-Methyladenine,3.87,184363,0,58301,-4.1
HILIC_Pos_Standards,170706_Poo_TruePoo_Half4,N6-Methyladenine,4.12,239465,0,23417,-4.5
HILIC_Pos_Standards,170706_Poo_TruePoo_Half5,N6-Methyladenine,3.94,401782,112095,33366,-3
HILIC_Pos_Standards,170706_Poo_TruePoo_Half6,N6-Methyladenine,4.02,509476,16101,44348,-2.4
HILIC_Pos_Standards,170706_Poo_TruePoo_Half7,N6-Methyladenine,3.93,278087,93468,67967,-2.7
HILIC_Pos_Standards,170706_Smp_S3E15D15_A,N6-Methyladenine,3.65,351853,138987,28302,-2.6
HILIC_Pos_Standards,170706_Smp_S3E15D15_B,N6-Methyladenine,3.83,115224,217962,34436,-3.4
HILIC_Pos_Standards,170706_Smp_S3E15D15_C,N6-Methyladenine,3.81,215592,153860,31319,-2.9
HILIC_Pos_Standards,170706_Smp_S3E15E15_Ds,N6-Methyladenine,3.95,39000,77717,13315,-3.5
HILIC_Pos_Standards,170706_Smp_S4E16D15_A,N6-Methyladenine,3.69,302268,0,32413,-3
HILIC_Pos_Standards,170706_Smp_S4E16D15_B,N6-Methyladenine,4.18,423364,188697,49584,-3
HILIC_Pos_Standards,170706_Smp_S4E16D15_C,N6-Methyladenine,4.06,183039,7387,47823,-4.3
HILIC_Pos_Standards,170706_Smp_S4E16D15_Ds,N6-Methyladenine,4.01,102030,0,27739,-3.8
HILIC_Pos_Standards,170706_Smp_S5E28D15_A,N6-Methyladenine,3.86,828272,0,61705,-4.7
HILIC_Pos_Standards,170706_Smp_S5E28D15_B,N6-Methyladenine,3.85,447401,105823,59977,-2.9
HILIC_Pos_Standards,170706_Smp_S5E28D15_C,N6-Methyladenine,3.8,848195,133319,68054,-3.1
HILIC_Pos_Standards,170706_Smp_S5E28D15_Ds,N6-Methyladenine,3.95,37658,38660,7953,-3.3
HILIC_Pos_Standards,170706_Smp_S6E37D15_A,N6-Methyladenine,3.73,856909,59171,91411,-4.2
HILIC_Pos_Standards,170706_Smp_S6E37D15_B,N6-Methyladenine,3.96,1071942,0,65510,-3.2
HILIC_Pos_Standards,170706_Smp_S6E37D15_C,N6-Methyladenine,3.92,670486,112188,38100,-2.9
HILIC_Pos_Standards,170706_Smp_S6E37D15_Ds,N6-Methyladenine,4,126100,71406,29222,-4.4
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_1,Dimethylsulfoxonium propionate,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_2,Dimethylsulfoxonium propionate,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_3,Dimethylsulfoxonium propionate,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_4,Dimethylsulfoxonium propionate,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_5,Dimethylsulfoxonium propionate,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_6,Dimethylsulfoxonium propionate,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_1,Dimethylsulfoxonium propionate,9.63,4039685,0,329290,-4.6
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_2,Dimethylsulfoxonium propionate,9.61,2864011,0,254061,-5.1
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_3,Dimethylsulfoxonium propionate,9.53,2981465,0,245095,-5.1
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_4,Dimethylsulfoxonium propionate,9.53,1319066,0,122014,-3.6
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_5,Dimethylsulfoxonium propionate,9.53,136223,0,71443,-3.1
HILIC_Pos_Standards,170706_Blk_Blk0p2_1,Dimethylsulfoxonium propionate,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC_Pos_Standards,170706_Blk_Blk0p2_2,Dimethylsulfoxonium propionate,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC_Pos_Standards,170706_Blk_BlkMQ_1,Dimethylsulfoxonium propionate,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC_Pos_Standards,170706_Blk_BlkMQ_3,Dimethylsulfoxonium propionate,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC_Pos_Standards,170706_Blk_MQBlk_2,Dimethylsulfoxonium propionate,10.03,2616,0,2127,-2.4
HILIC_Pos_Standards,170706_Poo_TruePoo_Full1,Dimethylsulfoxonium propionate,9.56,3301462,0,237659,-3.6
HILIC_Pos_Standards,170706_Poo_TruePoo_Full2,Dimethylsulfoxonium propionate,9.57,3061382,0,224236,-4.6
HILIC_Pos_Standards,170706_Poo_TruePoo_Full3,Dimethylsulfoxonium propionate,9.61,3264125,0,265180,-4.2
HILIC_Pos_Standards,170706_Poo_TruePoo_Full4,Dimethylsulfoxonium propionate,9.56,2992773,0,231185,-4.9
HILIC_Pos_Standards,170706_Poo_TruePoo_Full5,Dimethylsulfoxonium propionate,9.5,2903713,0,215048,-3.3
HILIC_Pos_Standards,170706_Poo_TruePoo_Full6,Dimethylsulfoxonium propionate,9.51,2780030,0,216950,-3.2
HILIC_Pos_Standards,170706_Poo_TruePoo_Full7,Dimethylsulfoxonium propionate,9.52,2296936,0,206777,-3.4
HILIC_Pos_Standards,170706_Poo_TruePoo_Half1,Dimethylsulfoxonium propionate,9.55,1678476,0,153128,-4.2
HILIC_Pos_Standards,170706_Poo_TruePoo_Half2,Dimethylsulfoxonium propionate,9.54,1639770,0,134422,-4.7
HILIC_Pos_Standards,170706_Poo_TruePoo_Half3,Dimethylsulfoxonium propionate,9.56,1562692,0,142875,-4.5
HILIC_Pos_Standards,170706_Poo_TruePoo_Half4,Dimethylsulfoxonium propionate,9.58,1526995,0,151315,-4.9
HILIC_Pos_Standards,170706_Poo_TruePoo_Half5,Dimethylsulfoxonium propionate,9.53,1601956,0,123294,-3.3
HILIC_Pos_Standards,170706_Poo_TruePoo_Half6,Dimethylsulfoxonium propionate,9.56,1557098,0,124888,-3.3
HILIC_Pos_Standards,170706_Poo_TruePoo_Half7,Dimethylsulfoxonium propionate,9.55,1270730,0,118217,-3.3
HILIC_Pos_Standards,170706_Smp_S3E15D15_A,Dimethylsulfoxonium propionate,10.24,2607946,0,202634,-3.4
HILIC_Pos_Standards,170706_Smp_S3E15D15_B,Dimethylsulfoxonium propionate,9.61,1908761,0,125304,-4.3
HILIC_Pos_Standards,170706_Smp_S3E15D15_C,Dimethylsulfoxonium propionate,9.55,2041447,0,145416,-3.2
HILIC_Pos_Standards,170706_Smp_S3E15E15_Ds,Dimethylsulfoxonium propionate,9.53,1361472,0,104429,-2.7
HILIC_Pos_Standards,170706_Smp_S4E16D15_A,Dimethylsulfoxonium propionate,9.56,1576424,0,123263,-3.7
HILIC_Pos_Standards,170706_Smp_S4E16D15_B,Dimethylsulfoxonium propionate,10.21,1753534,0,149045,-3.1
HILIC_Pos_Standards,170706_Smp_S4E16D15_C,Dimethylsulfoxonium propionate,9.56,1481048,0,124453,-4.7
HILIC_Pos_Standards,170706_Smp_S4E16D15_Ds,Dimethylsulfoxonium propionate,9.57,1633258,0,119321,-3.6
HILIC_Pos_Standards,170706_Smp_S5E28D15_A,Dimethylsulfoxonium propionate,9.51,311592,0,33581,-4.6
HILIC_Pos_Standards,170706_Smp_S5E28D15_B,Dimethylsulfoxonium propionate,9.55,336851,0,31509,-2.9
HILIC_Pos_Standards,170706_Smp_S5E28D15_C,Dimethylsulfoxonium propionate,9.59,551681,0,47823,-3.6
HILIC_Pos_Standards,170706_Smp_S5E28D15_Ds,Dimethylsulfoxonium propionate,9.6,327820,0,30954,-3.1
HILIC_Pos_Standards,170706_Smp_S6E37D15_A,Dimethylsulfoxonium propionate,10.28,16547496,0,1255635,-4.2
HILIC_Pos_Standards,170706_Smp_S6E37D15_B,Dimethylsulfoxonium propionate,9.64,7882128,0,527167,-4.9
HILIC_Pos_Standards,170706_Smp_S6E37D15_C,Dimethylsulfoxonium propionate,10.2,5466673,0,411988,-2.9
HILIC_Pos_Standards,170706_Smp_S6E37D15_Ds,Dimethylsulfoxonium propionate,9.53,2553212,0,169635,-5.1
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_1,Guanine,8.38,84680168,966692,6806340,-3.4
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_2,Guanine,8.38,116926800,1781578,8757941,-3.5
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_3,Guanine,8.38,140487216,2049550,11339252,-4.1
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_4,Guanine,8.38,62613372,477356,4419379,-2.9
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_5,Guanine,8.38,173536752,1851032,13543686,-2.9
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_6,Guanine,8.39,214208512,4041065,16777654,-3.3
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_1,Guanine,8.39,320462944,4332240,24548014,-3.5
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_2,Guanine,8.39,299187104,4740321,22763086,-4.1
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_3,Guanine,8.4,304440768,5178422,23342846,-4.4
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_4,Guanine,8.35,189381632,4777118,15861193,-3
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_5,Guanine,8.38,169979040,3898219,12904812,-3
HILIC_Pos_Standards,170706_Blk_Blk0p2_1,Guanine,8.4,539956,0,47024,-4.2
HILIC_Pos_Standards,170706_Blk_Blk0p2_2,Guanine,8.35,2207817,0,170012,-2.9
HILIC_Pos_Standards,170706_Blk_BlkMQ_1,Guanine,8.38,403313,0,44867,-5.4
HILIC_Pos_Standards,170706_Blk_BlkMQ_3,Guanine,8.33,356135,0,34344,-3.3
HILIC_Pos_Standards,170706_Blk_MQBlk_2,Guanine,8.37,2179073,22368,168774,-3.5
HILIC_Pos_Standards,170706_Poo_TruePoo_Full1,Guanine,8.32,303028544,4781481,21540914,-3.4
HILIC_Pos_Standards,170706_Poo_TruePoo_Full2,Guanine,8.39,186894400,2211839,14741075,-4.4
HILIC_Pos_Standards,170706_Poo_TruePoo_Full3,Guanine,8.39,206602704,2537337,16089951,-4.2
HILIC_Pos_Standards,170706_Poo_TruePoo_Full4,Guanine,8.38,208788752,3622323,17094944,-4.9
HILIC_Pos_Standards,170706_Poo_TruePoo_Full5,Guanine,8.34,248445392,5603151,18139606,-3.5
HILIC_Pos_Standards,170706_Poo_TruePoo_Full6,Guanine,8.37,227584704,4697784,17032754,-2.9
HILIC_Pos_Standards,170706_Poo_TruePoo_Full7,Guanine,8.36,221248992,4658676,17682166,-3.1
HILIC_Pos_Standards,170706_Poo_TruePoo_Half1,Guanine,8.35,157168752,3440109,11427892,-3.9
HILIC_Pos_Standards,170706_Poo_TruePoo_Half2,Guanine,8.39,92066408,1397534,7393775,-4.2
HILIC_Pos_Standards,170706_Poo_TruePoo_Half3,Guanine,8.4,102712344,1641954,8545216,-4.2
HILIC_Pos_Standards,170706_Poo_TruePoo_Half4,Guanine,8.38,102563784,1740531,8814304,-4.8
HILIC_Pos_Standards,170706_Poo_TruePoo_Half5,Guanine,8.34,134131136,3519812,10839849,-3.1
HILIC_Pos_Standards,170706_Poo_TruePoo_Half6,Guanine,8.39,133517936,3167410,9664638,-3
HILIC_Pos_Standards,170706_Poo_TruePoo_Half7,Guanine,8.39,109522752,2590362,8687071,-3.2
HILIC_Pos_Standards,170706_Smp_S3E15D15_A,Guanine,8.37,140654496,3403036,11290725,-3.4
HILIC_Pos_Standards,170706_Smp_S3E15D15_B,Guanine,8.35,154807296,2780826,11601350,-4.2
HILIC_Pos_Standards,170706_Smp_S3E15D15_C,Guanine,8.38,137050720,3025201,10975917,-3.3
HILIC_Pos_Standards,170706_Smp_S3E15E15_Ds,Guanine,8.37,53993468,840522,3991984,-3.1
HILIC_Pos_Standards,170706_Smp_S4E16D15_A,Guanine,8.37,183680288,3297047,14648723,-3.7
HILIC_Pos_Standards,170706_Smp_S4E16D15_B,Guanine,8.38,193222112,4076826,14779370,-3.5
HILIC_Pos_Standards,170706_Smp_S4E16D15_C,Guanine,8.37,200375776,2640915,16008755,-4.6
HILIC_Pos_Standards,170706_Smp_S4E16D15_Ds,Guanine,8.37,55286732,399496,4499423,-3.7
HILIC_Pos_Standards,170706_Smp_S5E28D15_A,Guanine,8.37,123347472,2199499,11004060,-4.8
HILIC_Pos_Standards,170706_Smp_S5E28D15_B,Guanine,8.38,101132632,2560183,7784707,-3.2
HILIC_Pos_Standards,170706_Smp_S5E28D15_C,Guanine,8.39,195416528,4131576,14287794,-3.7
HILIC_Pos_Standards,170706_Smp_S5E28D15_Ds,Guanine,8.39,38418876,424986,2972475,-3.4
HILIC_Pos_Standards,170706_Smp_S6E37D15_A,Guanine,8.37,423261664,10675705,33405084,-4.4
HILIC_Pos_Standards,170706_Smp_S6E37D15_B,Guanine,8.41,391436416,8598976,29760106,-4
HILIC_Pos_Standards,170706_Smp_S6E37D15_C,Guanine,8.37,399438368,13614013,30540848,-3.1
HILIC_Pos_Standards,170706_Smp_S6E37D15_Ds,Guanine,8.38,102195496,1293101,8686099,-4.6
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_1,L-Histidine,10.97,55013996,954956,2294247,-2.8
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_2,L-Histidine,10.97,83827632,1756691,4255438,-3
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_3,L-Histidine,10.88,89885936,2192450,4892922,-3.8
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_4,L-Histidine,10.73,59486868,1288106,2962397,-2.5
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_5,L-Histidine,10.67,104223552,1847495,5543347,-2.4
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_6,L-Histidine,11.65,2250898,4796835,414152,-3.1
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_1,L-Histidine,11.1,50393216,167959,2347348,-2.7
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_2,L-Histidine,11.11,56869364,129749,2907464,-3.6
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_3,L-Histidine,11.04,43739740,0,3124509,-3.8
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_4,L-Histidine,10.94,47577380,648885,2933194,-2.5
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_5,L-Histidine,10.89,85159864,846188,4892224,-2.6
HILIC_Pos_Standards,170706_Blk_Blk0p2_1,L-Histidine,11.51,64955,77845,12565,-3.8
HILIC_Pos_Standards,170706_Blk_Blk0p2_2,L-Histidine,11.51,121530,62432,49174,-2.3
HILIC_Pos_Standards,170706_Blk_BlkMQ_1,L-Histidine,11.51,85284,855,22513,-4.9
HILIC_Pos_Standards,170706_Blk_BlkMQ_3,L-Histidine,11.48,125101,0,15690,-3.7
HILIC_Pos_Standards,170706_Blk_MQBlk_2,L-Histidine,11.01,2355802,816475,138960,-2.8
HILIC_Pos_Standards,170706_Poo_TruePoo_Full1,L-Histidine,11.13,8532178,0,579729,-2.6
HILIC_Pos_Standards,170706_Poo_TruePoo_Full2,L-Histidine,11.13,3044674,0,199942,-4
HILIC_Pos_Standards,170706_Poo_TruePoo_Full3,L-Histidine,11.13,2944929,0,203867,-3.9
HILIC_Pos_Standards,170706_Poo_TruePoo_Full4,L-Histidine,11.39,289607,488771,27962,-5.1
HILIC_Pos_Standards,170706_Poo_TruePoo_Full5,L-Histidine,11.01,2320093,0,216759,-2.8
HILIC_Pos_Standards,170706_Poo_TruePoo_Full6,L-Histidine,11.37,49093,292824,21091,-3.4
HILIC_Pos_Standards,170706_Poo_TruePoo_Full7,L-Histidine,11.37,246990,368989,31090,-3.3
HILIC_Pos_Standards,170706_Poo_TruePoo_Half1,L-Histidine,11.08,4036353,521377,217885,-3.3
HILIC_Pos_Standards,170706_Poo_TruePoo_Half2,L-Histidine,11.08,2336416,0,135325,-4.3
HILIC_Pos_Standards,170706_Poo_TruePoo_Half3,L-Histidine,11.26,283206,620303,27391,-4.7
HILIC_Pos_Standards,170706_Poo_TruePoo_Half4,L-Histidine,11.44,104896,126503,21943,-5.1
HILIC_Pos_Standards,170706_Poo_TruePoo_Half5,L-Histidine,11.45,261021,351312,59658,-3.1
HILIC_Pos_Standards,170706_Poo_TruePoo_Half6,L-Histidine,10.97,3766516,0,193364,-2.7
HILIC_Pos_Standards,170706_Poo_TruePoo_Half7,L-Histidine,11.48,158078,246383,21482,-3.5
HILIC_Pos_Standards,170706_Smp_S3E15D15_A,L-Histidine,11.37,129329,142889,37984,-3.6
HILIC_Pos_Standards,170706_Smp_S3E15D15_B,L-Histidine,11.46,80326,325102,10901,-3.1
HILIC_Pos_Standards,170706_Smp_S3E15D15_C,L-Histidine,11.51,89058,190509,11948,-3.2
HILIC_Pos_Standards,170706_Smp_S3E15E15_Ds,L-Histidine,11.45,124290,0,21457,-3.8
HILIC_Pos_Standards,170706_Smp_S4E16D15_A,L-Histidine,11.29,178458,186547,28553,-3.9
HILIC_Pos_Standards,170706_Smp_S4E16D15_B,L-Histidine,11.43,117455,85714,27756,-3
HILIC_Pos_Standards,170706_Smp_S4E16D15_C,L-Histidine,11.53,237249,50118,22384,-5.8
HILIC_Pos_Standards,170706_Smp_S4E16D15_Ds,L-Histidine,11.16,517918,0,55035,-4.1
HILIC_Pos_Standards,170706_Smp_S5E28D15_A,L-Histidine,11.51,93807,154699,15898,-5.3
HILIC_Pos_Standards,170706_Smp_S5E28D15_B,L-Histidine,11.47,138943,139496,21867,-3.4
HILIC_Pos_Standards,170706_Smp_S5E28D15_C,L-Histidine,11.13,8837500,0,481347,-2.8
HILIC_Pos_Standards,170706_Smp_S5E28D15_Ds,L-Histidine,11.32,158864,242167,17273,-3.6
HILIC_Pos_Standards,170706_Smp_S6E37D15_A,L-Histidine,11.12,17534074,0,1342405,-3.7
HILIC_Pos_Standards,170706_Smp_S6E37D15_B,L-Histidine,11.14,23874358,0,1307353,-3.6
HILIC_Pos_Standards,170706_Smp_S6E37D15_C,L-Histidine,10.99,24200218,0,1759933,-2.4
HILIC_Pos_Standards,170706_Smp_S6E37D15_Ds,L-Histidine,11.36,207783,28828,29814,-4.5
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_1,5-Hydroxyectoine,11.08,156300368,5315565,14565227,-3
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_2,5-Hydroxyectoine,11.08,181961840,7298005,17644326,-3.1
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_3,5-Hydroxyectoine,11.07,184032976,4719644,18200834,-4.1
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_4,5-Hydroxyectoine,11.07,156882912,4574621,15413445,-2.6
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_5,5-Hydroxyectoine,11.05,207556128,6550621,20341868,-2.5
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_6,5-Hydroxyectoine,11.03,237345200,7048766,23631948,-2.9
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_1,5-Hydroxyectoine,11.1,125865328,1813081,13503425,-3
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_2,5-Hydroxyectoine,11.11,159143136,2734282,16094032,-3.9
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_3,5-Hydroxyectoine,11.09,154682480,1841531,16594430,-4
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_4,5-Hydroxyectoine,11.07,127012760,2339132,13314431,-2.6
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_5,5-Hydroxyectoine,11.07,188986432,6649102,19486636,-2.9
HILIC_Pos_Standards,170706_Blk_Blk0p2_1,5-Hydroxyectoine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC_Pos_Standards,170706_Blk_Blk0p2_2,5-Hydroxyectoine,11.1,124578,0,19595,-1
HILIC_Pos_Standards,170706_Blk_BlkMQ_1,5-Hydroxyectoine,11.16,160571,0,16483,-1.2
HILIC_Pos_Standards,170706_Blk_BlkMQ_3,5-Hydroxyectoine,11.11,50031,0,13546,-0.1
HILIC_Pos_Standards,170706_Blk_MQBlk_2,5-Hydroxyectoine,11.03,199841,68310,18665,4.7
HILIC_Pos_Standards,170706_Poo_TruePoo_Full1,5-Hydroxyectoine,11.09,10723251,0,1017526,-2.9
HILIC_Pos_Standards,170706_Poo_TruePoo_Full2,5-Hydroxyectoine,11.13,8643652,0,915084,-3.5
HILIC_Pos_Standards,170706_Poo_TruePoo_Full3,5-Hydroxyectoine,11.11,7964340,66947,935324,-3.3
HILIC_Pos_Standards,170706_Poo_TruePoo_Full4,5-Hydroxyectoine,11.1,8502027,42534,960025,-3.9
HILIC_Pos_Standards,170706_Poo_TruePoo_Full5,5-Hydroxyectoine,11.07,9395394,138065,1130382,-2.6
HILIC_Pos_Standards,170706_Poo_TruePoo_Full6,5-Hydroxyectoine,11.09,7968099,0,988694,-2.3
HILIC_Pos_Standards,170706_Poo_TruePoo_Full7,5-Hydroxyectoine,11.07,6792006,0,870028,-2.8
HILIC_Pos_Standards,170706_Poo_TruePoo_Half1,5-Hydroxyectoine,11.08,4747112,998176,550346,-3.4
HILIC_Pos_Standards,170706_Poo_TruePoo_Half2,5-Hydroxyectoine,11.13,5561380,215128,513963,-3.5
HILIC_Pos_Standards,170706_Poo_TruePoo_Half3,5-Hydroxyectoine,11.09,5371985,594273,527998,-3.6
HILIC_Pos_Standards,170706_Poo_TruePoo_Half4,5-Hydroxyectoine,11.07,5564761,450181,531426,-3.8
HILIC_Pos_Standards,170706_Poo_TruePoo_Half5,5-Hydroxyectoine,11.05,5771740,1253455,555786,-2.4
HILIC_Pos_Standards,170706_Poo_TruePoo_Half6,5-Hydroxyectoine,11.06,5913675,1029051,669212,-2.3
HILIC_Pos_Standards,170706_Poo_TruePoo_Half7,5-Hydroxyectoine,11.06,5602255,766933,583055,-2.4
HILIC_Pos_Standards,170706_Smp_S3E15D15_A,5-Hydroxyectoine,11.06,3603481,0,432848,-2.5
HILIC_Pos_Standards,170706_Smp_S3E15D15_B,5-Hydroxyectoine,11.09,3014636,0,321658,-3.2
HILIC_Pos_Standards,170706_Smp_S3E15D15_C,5-Hydroxyectoine,11.08,4700825,0,621588,-2.1
HILIC_Pos_Standards,170706_Smp_S3E15E15_Ds,5-Hydroxyectoine,11.07,2888871,0,337962,-2.5
HILIC_Pos_Standards,170706_Smp_S4E16D15_A,5-Hydroxyectoine,11.11,7703106,0,790309,-3.1
HILIC_Pos_Standards,170706_Smp_S4E16D15_B,5-Hydroxyectoine,11.08,4997156,0,634269,-2
