time,lat,lon,depth,Station,Cast,RosPos,SiO4,NO3_NO2,NO2,TDN,DON,PO4,TDP,DOP,NH4
2023-02-10T04:10:00.000Z,-4,-140,175,10,6,6,5.954952790203315,16.45344944562091,,,,1.4361702803742058,,,0.01774401397168978
2023-02-10T04:10:00.000Z,-4,-140,200,10,6,3,16.290986692648623,26.36578319422817,,,,2.03287887279562,,,0.007614840004045005
2023-02-10T19:23:00.000Z,-4,-140,5,10,9,24,1.9358287495300692,6.366372656384268,0.11900460096228141,11.476317531460767,4.9224755192406215,0.6353158275500124,0.8216131353830434,0.186297307833031,0.1874693558358769
2023-02-10T19:23:00.000Z,-4,-140,60,10,9,23,1.9482093375930654,6.365664809746911,0.12127170922546042,11.552529019416149,4.979442461194509,0.6430053703256297,0.8317203677849901,0.1887149974593605,0.20742174847472855
2023-02-10T19:23:00.000Z,-4,-140,80,10,9,22,1.9665326079262995,6.386428311109368,0.11909751523536252,11.635347075986857,5.013231126831054,0.6497953816822125,0.8338175456897168,0.18402216400750426,0.2356876380464351
2023-02-10T19:23:00.000Z,-4,-140,85,10,9,21,1.9660373844037797,6.4187533075486485,0.12004524082078982,11.80829760438096,5.160507456332161,0.6476771302760991,0.8331184863881413,0.18544135611204227,0.2290368405001512
2023-02-10T19:23:00.000Z,-4,-140,90,10,9,20,1.9576185845209424,6.306441641088085,0.1208071378600549,11.462632496471874,4.904084060894966,0.6393201932218433,0.8266813153194662,0.1873611220976229,0.2521067944888234
2023-02-10T19:23:00.000Z,-4,-140,95,10,9,19,1.9893128899622123,6.1856358149792445,0.12026823507618448,11.631335945041839,5.01755503802057,0.6594290730086463,0.841769345245139,0.18234027223649274,0.4281450920420249
2023-02-10T19:23:00.000Z,-4,-140,100,10,9,18,2.0269498776737205,5.835251729487782,0.13846084974546513,12.1834563221799,5.090788181597822,0.7179276323884369,0.88781987673643,0.1698922443479931,1.2574164110942962
2023-02-10T19:23:00.000Z,-4,-140,105,10,9,17,1.9576185845209424,5.440745203601098,0.4022073053134946,12.105593192070685,4.946032497601847,0.7485697349207081,0.9067527328207685,0.1581829979000604,1.7188154908677407
2023-02-10T19:23:00.000Z,-4,-140,110,10,9,16,1.8496598566116165,5.709490976917445,1.2493438987031764,12.140985523938511,4.772951908916522,0.7611341576446413,0.9212873407993607,0.16015318315471938,1.658542638104543
2023-02-10T19:23:00.000Z,-4,-140,115,10,9,15,1.845202844908938,6.324845653659354,2.0663948504691962,12.11479519835632,4.653078839129066,0.7979859286825054,0.9507060864073329,0.1527201577248275,1.136870705567901
2023-02-10T19:23:00.000Z,-4,-140,120,10,9,14,1.746158140404969,6.796979360776133,2.5979945724754394,11.729018780997034,4.314762272956428,0.7896580087707992,0.9295595425346717,0.1399015337638725,0.6172771472644728
2023-02-10T19:23:00.000Z,-4,-140,125,10,9,13,1.6223522597750082,6.756868051325931,2.409694506649269,11.260896204825276,4.213055760849425,0.756984706260063,0.8923346347257723,0.13534992846570937,0.2909723926499198
2023-02-10T19:23:00.000Z,-4,-140,130,10,9,12,1.6055146600093333,6.866584280116188,1.5325280201997733,10.882906100476909,3.983275670052623,0.7467416549400896,0.8706346689060305,0.12389301396594088,0.033046150308098036
2023-02-10T19:23:00.000Z,-4,-140,135,10,9,11,2.6539028571838426,9.688296925498275,1.1845454846564127,13.466782275707216,3.758948632416732,0.9235431044941889,1.041117756077774,0.11757465158358515,0.0195367177922089
2023-02-10T19:23:00.000Z,-4,-140,140,10,9,10,3.685453454592677,12.242915439717844,0.10309767741079595,15.893044599686144,3.6303846047527695,1.1193217652756609,1.2179215044345966,0.09859973915893572,0.01974455521553027
2023-02-10T19:23:00.000Z,-4,-140,145,10,9,9,4.939854637135442,14.708581226509617,0.018973094563161978,18.1718388742158,3.4499560526136164,1.3044511347414662,1.4057936917330323,0.10134255699156602,0.01330159509256776
